v094_id,legacy_id,entity_type,label,resolves
WOR049100,Reg002520,work,Nogle Digte (S. Schandorph),yes
WOR049150,Reg002524,work,Nordens Signaler (H. Ibsen),yes
WOR049200,Reg002527,work,Norgesreisen (A. Oehlenschlæger),yes
WOR049250,Reg003220,work,The North and the South (Elisabeth Barrett Browning),yes
WOR049300,Reg003661,work,»Nu rinder Solen op af Østerlide - « (Thomas Kingo),yes
WOR049350,Reg002539,work,Nya dikter (C. R. Nyblom),yes
WOR049400,Reg002541,work,Nye Digte (J. L. Heiberg),yes
WOR049450,Reg002540,work,Nye Digte (Fr. Paludan-Müller),yes
WOR049500,Reg002542,work,Nye Digte af danske Digtere (Chr. Winther),yes
WOR049550,Reg002565,work,Nye og gamle Viser af og for danske Folk (P. O. Boisen),yes
WOR049600,Reg002580,work,"O, vidste Du bare (Bj. Bjørnson)",yes
WOR049650,Reg002584,work,Oberon (C. M. Wieland),yes
WOR049700,Reg002590,work,Oder (Q. Horatius Flaccus),yes
WOR049750,Reg002592,work,Odysseen (Homeros),yes
WOR049800,Reg002609,work,On Viol and Flute (Edmund W. Gosse),yes
WOR049850,Reg002623,work,Orlando furioso (L. Ariosto),yes
WOR049900,Reg002628,work,Ossian (James Macpherson),yes
WOR049950,Reg002665,work,Peder Paars (L. Holberg),yes
WOR050000,Reg002678,work,"Peters Juul (J. Krohn, ill. af Pietro Krohn)",yes
WOR050050,Reg003221,work,The Pied Piper of Hamelin (R. Browning),yes
WOR050100,Reg002637,work,"P. L. Møller, død den 10. Decbr. 1865 (Holger Drachmann)",yes
WOR050150,Reg002700,work,Poems (Humphry William Freeland),yes
WOR050200,Reg002699,work,Poems (1871) (Alice McClure Griffin),yes
WOR050250,Reg002725,work,Poésies complètes (A. T. de La Tour),yes
WOR050300,Reg002726,work,Poésies complètes (Alfred de Vigny),yes
WOR050350,Reg002704,work,Poetical Works (1851) (Henry W. Long-fellow),yes
WOR050400,Reg002704,work,Poetische Versuche (G. K. Pfeffel),yes
WOR050450,Reg002705,work,Poetischer Hausschatz des deutschen Volkes (Skolebog) (Bernhard Wolff),yes
WOR050500,Reg002730,work,Prentenboek zooder prenten. Vertellingen van de maan. Door J. J. L. ten Kate. Vierde druk. (1870),yes
WOR050550,Reg003665,work,»Presso al Tamigi un fior di Parndiso -« (P.-A. Fiorentino) (Tekst),yes
WOR050600,Reg003222,work,The Prisoner of Chillon (Byron),yes
WOR050650,Reg002739,work,Prolog (Fremsagt af Jfr. Sønderskou) (Carl Bagger),yes
WOR050700,Reg002743,work,"Prolog, fremsagt j Fredags [22.1.1875] i Kasino ved Forestillingen til Indtægt for H. C. Andersens Monument (H. Vilh. Martensen)",yes
WOR050750,Reg002740,work,Prolog og Program (Ved Casinos 25 Aars Jubilæumsforestilling) (Erik Bøgh),yes
WOR050800,Reg002741,work,Prolog til den 50. Opførelse af Svend Dyrings Huus (H. P. Holst),yes
WOR050850,Reg002742,work,Prolog ved Det kgl. Teaters Aabningsforestilling 15.10.1874 (C. Ploug),yes
WOR050900,Reg002756,work,Quickborn (Klaus Groth),yes
WOR050950,Reg002781,work,Reineke Fuchs (J. W. von Goethe),yes
WOR051000,Reg002791,work,Reisedrømmen (B. S. Ingemann),yes
WOR051050,Reg002809,work,Rimbrev til Fru Julie Sødring (Nicolaj Bøgh),yes
WOR051100,Reg002812,work,Ritter Toggenburg (Fr. von Schiller),yes
WOR051150,Reg002840,work,Romanser ur svenska folklifvet jemte några andra diktér (J. G. Carlén),yes
WOR051200,Reg002925,work,Samlede Digte (1862) (Carl Ploug),yes
WOR051250,Reg001112,work,En Samling Vers (Chr. Winther),yes
WOR051300,Reg003226,work,The Seasons (James Thomson),yes
WOR051350,Reg002983,work,Serenaden und Phantasien eines Friesischen Sängers (Harro Harring),yes
WOR051400,Reg002993,work,Sigrid med Sløret (A. Oehlenschlæger),yes
WOR051450,Reg003670,work,"»Sind wir nicht geplagte Wesen?« (Heinrich von Ofterdingen, 6. Kapitel) (Novalis)",yes
WOR051500,Reg003000,work,Sint-Albaan (Af Krekelzangen) (W. Bilderdijk),yes
WOR051550,Reg003011,work,Skabelsen (De Schepping) (J. J. L. ten Kate),yes
WOR051600,Reg003028,work,Skriftemaalet (Henrik Hertz),yes
WOR051650,Reg003033,work,Slaget ved Fredericia (Carl Ploug),yes
WOR051700,Reg003036,work,Slaven (Fr. Paludan-Mülller),yes
WOR051750,Reg003043,work,Smaadigte og Sange (M. Rosing),yes
WOR051800,Reg003673,work,»Solen gaar bag Aasen ned -« (Sole gaar bak Aasen ne) (Aagots Sang af H. A. Bjerregaard: Fjeldeventyret),yes
WOR051850,Reg003227,work,The Song of Hiawatba (H. W. Longfellow),yes
WOR051900,Reg003102,work,Stellas Kunstindvielse (C. N. David),yes
WOR051950,Reg003142,work,Svenska folkvisor (E. G. Geijer og A. A. Afzelius)),yes
WOR052000,Reg003166,work,Søfartens Oprindelse og Virkning (Chr. B. Tullin),yes
WOR052050,Reg003183,work,Tankebreve fra en Afdød (B. S. Ingemann),yes
WOR052100,Reg003184,work,Tanker og Tegninger (L. Lund),yes
WOR052150,Reg000760,work,Den tappre Landsoldat (Peter Faber),yes
WOR052200,Reg003192,work,Tasso te Rome (J. van Gravenweert),yes
WOR052250,Reg003193,work,Tassos Klage (The Lament of Tasso) (Byron),yes
WOR052300,Reg003265,work,Til en vis Mand [Kong Karl XV af Sverrig-Norge] (Chr. Winther),yes
WOR052350,Reg003252,work,Til Grundtvigs Venner. Rimbrev fra F. L. Grundtvig,yes
WOR052400,Reg003255,work,"Til Kong Frederik VII.s Minde, Studenterforeningen 20.12.1863 (Chr. Richardt)",yes
WOR052450,Reg003261,work,Til Nordens Kvinde (»Vi har sagt det saa tidt -«) (Mads Hansen),yes
WOR052500,Reg003262,work,Til Oehlenschläger (Chr. Winther),yes
WOR052550,Reg003270,work,Till J. P. Miller (C. F. Dahlgren),yes
WOR052600,Reg003280,work,To Digte af En ung Angelbo (1. Sønderjydsk Sang. 2. Haabets Stjerne) (Koldingposten 30.1.1866),yes
WOR052650,Reg003302,work,Totenkränze (J. C. von Zedlitz),yes
WOR052700,Reg003319,work,"Trinkspruch in einer literarischen Gesellschaft 1831 (»O, lasset urs in dieser düstern, bangen Zeit -«) (A. von Chamisso)",yes
WOR052750,Reg003331,work,Træsnit (Chr. Winther),yes
WOR052800,Reg003368,work,Uhyret (Fr. Høegh-Guldberg),yes
WOR052850,Reg000915,work,Die Ulme zu Hirsau (Ludwig Uhland),yes
WOR052900,Reg003389,work,"Urania über Gott, Unsterblichkeit und Freiheit (C. A. Tiedge)",yes
WOR052950,Reg003400,work,Valkyrien (Fr. Bøgh),yes
WOR053000,Reg003565,work,"[Vandfaldet i Englischer Garten, München] (Moritz Saphir)",yes
WOR053050,Reg003408,work,"Vaterlandslied (»Stadt Hamburg, in der Elbe Auen -«) (Gemeinnütziger Almanach auf das Jahr 1831) (Tekst)",yes
WOR053100,Reg003410,work,Ved H. C. Ørsteds Jordefærd (C. Hauch),yes
WOR053150,Reg003419,work,Venedig (Nicolaj Bøgh),yes
WOR053200,Reg003430,work,Venus and Adonis (W. Shakespeare),yes
WOR053250,Reg003677,work,»Vift stolt paa Codans Bølge -« (B.S. Ingemann),yes
WOR053300,Reg003679,work,»Vildt Göta störtade från fjällen -« (Esaias Tegnér) (Tekst),yes
WOR053350,Reg003591,work,» Vintern rasat ut bland våra fjällar -« (Herman Sätherberg),yes
WOR053400,Reg003469,work,"Volkslieder der Serben (Oversat af Talvj, Pseudonym for Therese A. L. von Jacob, g. Robinson)",yes
WOR053450,Reg003480,work,Waldmeisters Brautfahrt (Otto Roquette),yes
WOR053500,Reg003486,work,Wanderungen durch den Markt des Lebens. Zweites Buch: Wanderung durch den Markt der Ehre (C. A. Tiedge),yes
WOR053550,Reg003511,work,Winde-Kelken (J. P. Hasebroek),yes
WOR053600,Reg000825,work,Der Zauberlehrling (J. W. von Goethe),yes
WOR053650,Reg003525,work,Zigeuner-Mährchen (J. W. von Goethe),yes
WOR053700,Reg003532,work,Zwölf Gedichte (Alexej Tolstoj),yes
WOR053750,Reg003688,work,Ældre og nyere Digte (Rudolph Schmidt),yes
WOR053800,Reg003689,work,Ældre og nyere Digte (Vilhelm Ͻ: Wilhelm Moldenhawer),yes
WOR053850,Reg003691,work,Æneiden (P. Vergilius Maro),yes
WOR053900,Reg003698,work,Øjeblikkets Børn (Martin Kok),yes
WOR053950,Reg000137,work,Abekatten (Johanne Luise Heiberg),yes
WOR054000,Reg000144,work,Abracadabra (L. Holberg),yes
WOR054050,Reg000769,work,Der Adept (Fr. Halm),yes
WOR054100,Reg000157,work,Adrienne Lecouvreur (E. Scribe og E. Legouvé),yes
WOR054150,Reg000158,work,Advokaten og hans Myndling (H. Hertz),yes
WOR054200,Reg001063,work,En Aften 1722 (H. Hertz),yes
WOR054250,Reg000167,work,Agnes Bernauer (Adolf Böttger),yes
WOR054300,Reg000175,work,Ahasvérus (Edgar Quinet),yes
WOR054350,Reg000871,work,Die Ahnfrau (Fr. Grillparzer),yes
WOR054400,Reg000177,work,Aladdin (A. Oehlenschlæger),yes
WOR054450,Reg000179,work,Alboin der Longobardenkönig (F. de la Motte Fouqué),yes
WOR054500,Reg000182,work,Albrecht Dürer in Venedig (Eduard von Schenk),yes
WOR054550,Reg000189,work,Alferne (J. L. Heiberg),yes
WOR054600,Reg000201,work,Alt for Fædrelandet (V. Sardou),yes
WOR054650,Reg000921,work,Die alte Schachtel (Gustav von und zu Putlitz),yes
WOR054700,Reg000827,work,Der alte Student (G. A. Von Maltitz),yes
WOR054750,Reg000207,work,Amanda (H. Hertz),yes
WOR054800,Reg001463,work,Gli amanti sessagenari (F. Berti),yes
WOR054850,Reg000770,work,"Der Amerikaner (Camillo Federici, bearb. af Wilh. Vogel)",yes
WOR054900,Reg000210,work,Amon Geniestreger (H. Hertz),yes
WOR054950,Reg000872,work,Die Andacht zum Kreuze ((Calderón de la Barca),yes
WOR055000,Reg000231,work,Anna Colbiørnsen (K. L. Rahbek),yes
WOR055050,Reg001963,work,L' Anneau d'argent (Adolph Herbelen),yes
WOR055100,Reg000237,work,Antigone (Sofokles),yes
WOR055150,Reg000255,work,Aprilsnarrene (J. L. Heiberg),yes
WOR055200,Reg000828,work,Der arme Poet (August von Kotzebue),yes
WOR055250,Reg000829,work,"Der arme Teufel, oder Des Pastetenbäckers Robert Leben, Thaten und Höllenfahrt (August Meyer)",yes
WOR055300,Reg000263,work,Armod og Høimodighed (August von Kotzebue),yes
WOR055350,Reg000266,work,"Arthur of Zestien Jaren Later (Dupeuty, Fontan og Davrigny)",yes
WOR055400,Reg000273,work,Athalie (Jean Racine),yes
WOR055450,Reg000276,work,Attestats og Forlovelse (N. C. Bierring),yes
WOR055500,Reg000830,work,Der aufrichtigste Freund (E. Scribe og Mélesville),yes
WOR055550,Reg001964,work,L'Avare (Molière),yes
WOR055600,Reg000285,work,Axel og Valborg (A. Oehlenschlæger),yes
WOR055650,Reg000297,work,Badet i Dieppe (E. Scribe),yes
WOR055700,Reg000299,work,Bagtalelsens Skole (Richard Brinsley Sheridan)- Se ogsaa: Die Lästerschule og School for Scandal,yes
WOR055750,Reg000302,work,Balders Død (Johs. Ewald),yes
WOR055800,Reg000303,work,Ball zur Ellerbrunn (Karl Blum),yes
WOR055850,Reg000304,work,Ballet i Olympen (Erik Bøgh),yes
WOR055900,Reg001713,work,"Il Bandocani (19.1.1834, Teatro Fiano, Rom)",yes
WOR055950,Reg000308,work,Barberen i Sevilla (Beaumarchais),yes
WOR056000,Reg000315,work,Barselstuen (L. Holberg),yes
WOR056050,Reg000922,work,Die beiden Billeu (Florian ved Anton Wall),yes
WOR056100,Reg000611,work,Das bemooste Haupt (R. Benedix),yes
WOR056150,Reg000342,work,Bertran de Born (E. von der Recke),yes
WOR056200,Reg000343,work,Bertrand l'horloger (Jules de Prémaray),yes
WOR056250,Reg000773,work,Der Besuch im Irrenhaus (Theodor Hell),yes
WOR056300,Reg000348,work,Besøget i Kjøbenhavn (H. Hertz),yes
WOR056350,Reg002052,work,"Le Billet de faveur (Laurencin, Cormon og Michel Delaporte)",yes
WOR056400,Reg000370,work,Blyspelen. Uit het Hoogduitsch vertaalt. Amsterdam 1747 (L. Holberg),yes
WOR056450,Reg000689,work,Den bogstavelige Udtydning (W. H. Brömel),yes
WOR056500,Reg000377,work,"Bonjour (1.8.1856, Hofteatret, Dresden)",yes
WOR056550,Reg000378,work,Bonton blandt Borgerstanden (Edmond John Eyre),yes
WOR056600,Reg000632,work,De borgerlige Stevnemøder (F. B. Hoffman),yes
WOR056650,Reg002053,work,Le Bossu (Paul Féval og Anicet Bourgeois),yes
WOR056700,Reg002054,work,Le Bouchon de carafe (Dupin og Eugène Grangé),yes
WOR056750,Reg000383,work,Brand (H. Ibsen),yes
WOR056800,Reg000874,work,Die Braut von Messina (Fr. von Schiller),yes
WOR056850,Reg000404,work,Brudgommen fra Mexico (H. Clauren),yes
WOR056900,Reg000406,work,Brunhild (Emanuel Geibel),yes
WOR056950,Reg000875,work,Die Brüder (P. Terentius),yes
WOR057000,Reg000413,work,Brylluppet paa Ulfsbjerg (Frans Hedberg)- Se ogsaa: Brölloppet på Ulfåsa,yes
WOR057050,Reg001066,work,En Bryllupsdags Fataliteter (Th. Overskou),yes
WOR057100,Reg000415,work,Brölloppet på Ulfåsa (Frans Hedberg)- Se ogsaa: Brylluppet paa Ulfsbjerg,yes
WOR057150,Reg002111,work,Les Burgraves (V. Hugo),yes
WOR057200,Reg002112,work,Les Buses-graves (D. Chs. Dupeuty og Ferd. Langlé),yes
WOR057250,Reg000432,work,Bürger und Junker (Martin Schleich),yes
WOR057300,Reg000433,work,Bürgerlich und romantisch (Ed. von Bauernfeld),yes
WOR057350,Reg000421,work,"Byron i Venedig, England og Missolonghi (Byron in Venezia) (G. B. Cipro)",yes
WOR057400,Reg000434,work,"Caleb (A. Dartois og E. Planard, efter W. Scott)",yes
WOR057450,Reg000436,work,Caligula (Alexandre Dumas père),yes
WOR057500,Reg002056,work,Le Camerade de lit (Vanderburch og Ferd. Langé),yes
WOR057550,Reg000438,work,Camma (G. Montanelli),yes
WOR057600,Reg001972,work,La Canaille (M. Dumersan og Ph. Fr. P. Dumanoir),yes
WOR057650,Reg000447,work,Capital og Arbeide (Lokaliseret af G. Siesbye efter A. Weihrauchs »Die Maschinenbauer«),yes
WOR057700,Reg001068,work,En Caprice (Erik Bøgh),yes
WOR057750,Reg001067,work,En Caprice (Alfred de Musset),yes
WOR057800,Reg000448,work,Capriciosa (Th. Overskou og A. L. Arnesen),yes
WOR057850,Reg002113,work,Les Caravanes de Mayeux (Ph. Fr. P. Dumanoir og Brisebarre),yes
WOR057900,Reg000450,work,Cardillac (Antony-Léopold),yes
WOR057950,Reg000455,work,"Carl den Tolvte paa Hjemreisen (J. R. Planché, bearbejdet af Karl Töpfer)",yes
WOR058000,Reg000458,work,Caroline Mathilde (M. W. Brun),yes
WOR058050,Reg000463,work,"Cendrillon, ou la Pantoufle merveilleuse (Clairville, Albert Monnier og E. Blum)",yes
WOR058100,Reg000561,work,"C’est ma fille (18.7.1857, Variétés, Paris).",yes
WOR058150,Reg000560,work,César ou Le chien de château (E. Scribe og Varner),yes
WOR058200,Reg002059,work,Le Chanson de l'aveugle (Junien),yes
WOR058250,Reg000469,work,Chansonnettes (A. Achard),yes
WOR058300,Reg002096,work,"Le petit Chaperon rouge (Marionet-Komedie, 22.4.1867, Paris)",yes
WOR058350,Reg000473,work,Charlotte Corday (Athalia Schwartz),yes
WOR058400,Reg001974,work,La Chasse du roi (Émile Fontaine),yes
WOR058450,Reg002061,work,Le Chevreuil (Léon H ... og Jaime),yes
WOR058500,Reg000496,work,Christian den Fjerdes Dom (N. Søtoft),yes
WOR058550,Reg000501,work,Christoph und Renata (Karl Blum),yes
WOR058600,Reg000524,work,"Claudina (Marionetkomedie, 16.1. og 25.1.1841, Teatro Fiano, Rom)",yes
WOR058650,Reg002062,work,Le Clavier de Berthe (Barrière og Lorin),yes
WOR058700,Reg001975,work,La Closerie des genêts (Fr. Soulié),yes
WOR058750,Reg000534,work,Cola di Rienzi (Rud. Kirner),yes
WOR058800,Reg000535,work,Coliche (N. P. Dupont og P. Roucher),yes
WOR058850,Reg001069,work,En Colonels Giftermaal (La raison propose ou Un mariage diplomatique) (Paul Duport),yes
WOR058900,Reg002136,work,Les conférences chez Beaubicon (Clairville og E. Blum),yes
WOR058950,Reg000544,work,Coriolan (W. Shakespeare),yes
WOR059000,Reg000545,work,Correggio (A. Oehlenschlæger),yes
WOR059050,Reg000551,work,"Crinoline den Store (efter Hippolyte Cogniards »La Reine Crinoline«, frit bearbejdet af Erik Bøgh)- Se ogsaa: Dronning Crinoline",yes
WOR059100,Reg001041,work,"El crisol de la lealtad (Ángel de Saavedra, Hertug af Rivas)",yes
WOR059150,Reg000552,work,Crispin rival de son maître (Lesage),yes
WOR059200,Reg000555,work,Cromwells Ende (Ernst Raupach),yes
WOR059250,Reg001071,work,En Cuurmethode (H. Hertz),yes
WOR059300,Reg000558,work,Cymbeline (W. Shakespeare),yes
WOR059350,Reg001976,work,La Dame aux camélias (Alexandre Dumas fils),yes
WOR059400,Reg001978,work,La Dame et la demoiselle (Empis og Mazères),yes
WOR059450,Reg000619,work,De Danske i Paris (J. L. Heiberg),yes
WOR059500,Reg000639,work,De har en Datter (H. P. Holst),yes
WOR059550,Reg000664,work,Debatten i Politivennen (H. Hertz),yes
WOR059600,Reg000665,work,Deborah (S. H. Mosenthal),yes
WOR059650,Reg000666,work,Declarationen (Chr. Richardt),yes
WOR059700,Reg000692,work,Den deiligste Qvinde (Michael Gjørup),yes
WOR059750,Reg002115,work,Les Demoiselles de St. Cyr (Alexandre Dumas père),yes
WOR059800,Reg001042,work,"El desengaño en un sueño (Ángel de Saavedra, Hertug af Rivas)",yes
WOR059850,Reg001033,work,Ein deutscher Krieger (Eduard von Bauernfeld),yes
WOR059900,Reg002117,work,Les Deux ânes (Mélesville og P. F. A. Carmouche),yes
WOR059950,Reg000862,work,Dichter Piron (Jean-Nicolas Bouilly og Joseph Pain),yes
WOR060000,Reg000866,work,Diderich Menschenskræk (L. Holberg),yes
WOR060050,Reg000936,work,Dieu vous bénisse (A. Ancelot og Paul Duport),yes
WOR060100,Reg000944,work,Dina (A. Oehlenschlæger),yes
WOR060150,Reg000949,work,Dir wie mir (Otto Randolf),yes
WOR060200,Reg000952,work,Djævelens Memoirer (Etienne Arago og Paul Vermond)- Se ogsaa: Les Mémoires du Diable,yes
WOR060250,Reg000953,work,Doctoren imod sin Villie (Molière),yes
WOR060300,Reg000961,work,Dominique (Viollet d'Epagny og H. Dupin),yes
WOR060350,Reg000975,work,"Don Álvaro ó la fuerza del Sino (Ángel de Saavedra, Hertug af Rivas)",yes
WOR060400,Reg000968,work,Don Carlos (Fr. von Schiller),yes
WOR060450,Reg000970,work,Don Juan (Molière),yes
WOR060500,Reg000972,work,Don Juan af Østerrig (Casimir Delavigne),yes
WOR060550,Reg000977,work,Donna Diana (Agustin Moreto),yes
WOR060600,Reg000980,work,Dorf und Stadt (Charlotte Birch-Pfeiffer),yes
WOR060650,Reg000981,work,"Dr. Robin (Jules Regnault de Prémary, bearb. af Wilh. Friedrich)",yes
WOR060700,Reg000982,work,Dramatisches Vergissmeinnicht (Theodor Hell),yes
WOR060750,Reg000983,work,Dramatiske Scener (Chr. Bredahl),yes
WOR060800,Reg000984,work,Dramatiske Værker (W. Shakespeare ved P. F. Wulff),yes
WOR060850,Reg000986,work,"Drei Tage aus dem Leben eines Spielers (Victor Ducange, bearb. af Louis Angely)",yes
WOR060900,Reg000993,work,Drivhuusplanter (efter Fr. Hedbergs »Blommor i drifbänk« ved H. P. Holst),yes
WOR060950,Reg000995,work,Dronning Crinoline (H. Cogniard ved Benjamin Feddersen)- Se ogsaa: Crinoline den Store,yes
WOR061000,Reg000999,work,Dronning Margareta (A. Oehlenschlæger),yes
WOR061050,Reg001000,work,Dronning Marguerites Noveller (Les Contes de la reine de Navarre) (Legouvé og Scribe)- Se ogsaa: Die Königin von Navarra.,yes
WOR061100,Reg001005,work,Drøm og Virkelighed (anonymt),yes
WOR061150,Reg001007,work,"Due case in una casa (L. B. Picard, Wafflard og Fulgence)",yes
WOR061200,Reg001010,work,Dyveke (O. J. Samsøe),yes
WOR061250,Reg000776,work,Der Eckensteher Nante im Verhör (Friedr. Beckmann),yes
WOR061300,Reg001968,work,L'École des bourgeois (d'Allainval),yes
WOR061350,Reg001073,work,En Eftermiddag paa Heden (H. H. Nyegaard),yes
WOR061400,Reg002138,work,Les Égarements d'une canne et d'un parapluie (Duvert og Lauzanne),yes
WOR061450,Reg001019,work,Egmont (J. W. von Goethe),yes
WOR061500,Reg001021,work,Eh! allez donc Turlurette (Cogniard og Clairville),yes
WOR061550,Reg001038,work,Einer von ünsere Leut' (O. F. Berg),yes
WOR061600,Reg001050,work,Elisabetta regina d'Inghilterra (Paolo Giacometti),yes
WOR061650,Reg000696,work,Den ellefte Juni (L. Holberg),yes
WOR061700,Reg001055,work,Elverhøi (J. L. Heiberg),yes
WOR061750,Reg001059,work,Embedsiver eller Herr og Fru Møller (J. F. A. Bayard),yes
WOR061800,Reg001060,work,"Emigrantens Reisevogn (Mélesville, Hestienne og d'Aubigny)",yes
WOR061850,Reg001061,work,Emilie Galotti (G. E. Lessing),yes
WOR061900,Reg001062,work,Emilies Hjertebanken (J. L. Heiberg),yes
WOR061950,Reg001146,work,Endlich bat er es doch gutgemaht (Albin von Meddlhammer),yes
WOR062000,Reg000697,work,Den eneste Feil (H. Hertz),yes
WOR062050,Reg002119,work,Les Enfants d'Edouard (C. Delavigne),yes
WOR062100,Reg001218,work,Et enfoldigt Pigebarn (Erik Bøgh),yes
WOR062150,Reg001166,work,Enken (L. Kruse),yes
WOR062200,Reg001074,work,En Episode (Chr. Juul),yes
WOR062250,Reg001173,work,Er ist nieht eifersüchtig (Alexander Elz),yes
WOR062300,Reg001174,work,Er mengt sich in Alles (J.F. Jünger efter Susanna Centlive),yes
WOR062350,Reg001175,work,Erasmus Montanus (L. Holberg),yes
