page_id,entity_id,entity_label,vol,page,seq
Pag070160,P1059800,"Almeida, Franzisca Sophie, Viscondessa, f. Grevinde Bayrstorff",VII,160,5
Pag070160,P1059800,"Almeida, Franzisca Sophie, Viscondessa, f. Grevinde Bayrstorff",VII,160,6
Pag070153,P1058800,"Almeida, Paulo Martins de, (d. 1874)",VII,153,1
Pag070153,P1058800,"Almeida, Paulo Martins de, (d. 1874)",VII,153,2
Pag070153,P1059800,"Almeida, Franzisca Sophie, Viscondessa, f. Grevinde Bayrstorff",VII,153,3
Pag070153,P1059800,"Almeida, Franzisca Sophie, Viscondessa, f. Grevinde Bayrstorff",VII,153,4
Pag070102,P1059800,"Almeida, Franzisca Sophie, Viscondessa, f. Grevinde Bayrstorff",VII,102,1
Pag070102,P1059800,"Almeida, Franzisca Sophie, Viscondessa, f. Grevinde Bayrstorff",VII,102,2
Pag070181,P1061400,"Alsing, Hans Frederik (1808–1871)",VII,181,1
Pag070181,P1061400,"Alsing, Hans Frederik (1808–1871)",VII,181,2
Pag070181,P1061400,"Alsing, Hans Frederik (1808–1871)",VII,181,3
Pag070181,P1062000,"Alsing, Wilhelm (1832–1892)",VII,181,4
Pag070181,P1062000,"Alsing, Wilhelm (1832–1892)",VII,181,5
Pag070181,P1062000,"Alsing, Wilhelm (1832–1892)",VII,181,6
Pag060106,P1282000,"Beck, Hans Vilhelm (1812–1874)",VI,106,1
Pag060106,P1282000,"Beck, Hans Vilhelm (1812–1874)",VI,106,2
Pag070091,P1067400,"Amé, Georges (1831–1891)",VII,91,1
Pag070091,P1067400,"Amé, Georges (1831–1891)",VII,91,2
Pag070107,P1067400,"Amé, Georges (1831–1891)",VII,107,1
Pag070107,P1067400,"Amé, Georges (1831–1891)",VII,107,2
Pag070109,P1067400,"Amé, Georges (1831–1891)",VII,109,1
Pag070109,P1067400,"Amé, Georges (1831–1891)",VII,109,2
Pag070109,P1067400,"Amé, Georges (1831–1891)",VII,109,3
Pag070109,P1216000,"Bang, Chr. Asmus (død 1888, 62 år gl.)",VII,109,4
Pag070109,P1216000,"Bang, Chr. Asmus (død 1888, 62 år gl.)",VII,109,5
Pag070109,P1216000,"Bang, Chr. Asmus (død 1888, 62 år gl.)",VII,109,6
Pag070191,P1067400,"Amé, Georges (1831–1891)",VII,191,1
Pag070191,P1067400,"Amé, Georges (1831–1891)",VII,191,2
Pag070191,P1067400,"Amé, Georges (1831–1891)",VII,191,3
Pag070191,P1409600,"Bille, C. St. A. (1828–1898)",VII,191,4
Pag070191,P1409600,"Bille, C. St. A. (1828–1898)",VII,191,5
Pag070191,P1409600,"Bille, C. St. A. (1828–1898)",VII,191,6
Pag070207,P1067400,"Amé, Georges (1831–1891)",VII,207,1
Pag070207,P1067400,"Amé, Georges (1831–1891)",VII,207,2
Pag070207,P1067400,"Amé, Georges (1831–1891)",VII,207,3
Pag070207,P1067400,"Amé, Georges (1831–1891)",VII,207,4
Pag070207,P1067400,"Amé, Georges (1831–1891)",VII,207,5
Pag060114,P1409600,"Bille, C. St. A. (1828–1898)",VI,114,1
Pag060114,P1409600,"Bille, C. St. A. (1828–1898)",VI,114,2
Pag070253,P1067400,"Amé, Georges (1831–1891)",VII,253,1
Pag070253,P1067400,"Amé, Georges (1831–1891)",VII,253,2
Pag070253,P1067400,"Amé, Georges (1831–1891)",VII,253,3
Pag070253,P1409600,"Bille, C. St. A. (1828–1898)",VII,253,4
Pag070253,P1409600,"Bille, C. St. A. (1828–1898)",VII,253,5
Pag070253,P1409600,"Bille, C. St. A. (1828–1898)",VII,253,6
Pag070342,P1067400,"Amé, Georges (1831–1891)",VII,342,1
Pag070342,P1067400,"Amé, Georges (1831–1891)",VII,342,2
Pag070342,P1069400,Amé’s Far (død 1867),VII,342,3
Pag070342,P1069400,Amé’s Far (død 1867),VII,342,4
Pag070089,P1068800,Amé’s Broder,VII,89,1
Pag070089,P1068800,Amé’s Broder,VII,89,2
Pag070089,P1069400,Amé’s Far (død 1867),VII,89,3
Pag070089,P1069400,Amé’s Far (død 1867),VII,89,4
Pag070174,P1068800,Amé’s Broder,VII,174,1
Pag070174,P1068800,Amé’s Broder,VII,174,2
Pag070174,P1068800,Amé’s Broder,VII,174,3
Pag070176,P1068800,Amé’s Broder,VII,176,1
Pag070176,P1068800,Amé’s Broder,VII,176,2
Pag070173,P1069400,Amé’s Far (død 1867),VII,173,1
Pag070173,P1069400,Amé’s Far (død 1867),VII,173,2
Pag060117,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,117,1
Pag060117,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,117,2
Pag060117,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,117,3
Pag070175,P1071000,Amiot,VII,175,1
Pag070175,P1071000,Amiot,VII,175,2
Pag070175,P1071000,Amiot,VII,175,3
Pag070175,P1071000,Amiot,VII,175,4
Pag070125,P1071200,"Amorim, Gomes de (1827–1892)",VII,125,1
Pag070125,P1071200,"Amorim, Gomes de (1827–1892)",VII,125,2
Pag070125,P1071200,"Amorim, Gomes de (1827–1892)",VII,125,3
Pag070125,P1071200,"Amorim, Gomes de (1827–1892)",VII,125,4
Pag070125,P1409600,"Bille, C. St. A. (1828–1898)",VII,125,5
Pag070125,P1409600,"Bille, C. St. A. (1828–1898)",VII,125,6
Pag070125,P1409600,"Bille, C. St. A. (1828–1898)",VII,125,7
Pag070125,P1409600,"Bille, C. St. A. (1828–1898)",VII,125,8
Pag060119,P1235600,"Bartholin, Elise Margrethe, f. Gold (1794–1866)",VI,119,1
Pag060119,P1235600,"Bartholin, Elise Margrethe, f. Gold (1794–1866)",VI,119,2
Pag060119,P1235600,"Bartholin, Elise Margrethe, f. Gold (1794–1866)",VI,119,3
Pag060119,P1310200,"Bendix, Abraham Hertz (1818–1886)",VI,119,4
Pag060119,P1310200,"Bendix, Abraham Hertz (1818–1886)",VI,119,5
Pag060119,P1310200,"Bendix, Abraham Hertz (1818–1886)",VI,119,6
Pag060119,P1312000,"Bendix, Sara Rosa, f. Abrahamson (1827–1907)",VI,119,7
Pag060119,P1312000,"Bendix, Sara Rosa, f. Abrahamson (1827–1907)",VI,119,8
Pag060119,P1312000,"Bendix, Sara Rosa, f. Abrahamson (1827–1907)",VI,119,9
Pag060120,P1217800,"Bang, Harald Zeuthen (1830–1865)",VI,120,1
Pag060120,P1217800,"Bang, Harald Zeuthen (1830–1865)",VI,120,2
Pag060120,P1217800,"Bang, Harald Zeuthen (1830–1865)",VI,120,3
Pag060125,P1409600,"Bille, C. St. A. (1828–1898)",VI,125,1
Pag060298,P1073200,"Andersdatter, Anne Marie (død 1833)",VI,298,1
Pag060298,P1360400,"Bernadotte, Oscar, Prins (1859–1953)",VI,298,2
Pag070183,P1073200,"Andersdatter, Anne Marie (død 1833)",VII,183,1
Pag070183,P1073200,"Andersdatter, Anne Marie (død 1833)",VII,183,2
Pag070183,P1087800,"Andersen, Emil (1816–1867)",VII,183,3
Pag070183,P1087800,"Andersen, Emil (1816–1867)",VII,183,4
Pag070183,P1088600,"Andersen, Hans (1782–1816)",VII,183,5
Pag070183,P1088600,"Andersen, Hans (1782–1816)",VII,183,6
Pag070385,P1073200,"Andersdatter, Anne Marie (død 1833)",VII,385,1
Pag070385,P1073200,"Andersdatter, Anne Marie (død 1833)",VII,385,2
Pag070385,P1088600,"Andersen, Hans (1782–1816)",VII,385,3
Pag070385,P1088600,"Andersen, Hans (1782–1816)",VII,385,4
Pag060128,P1077400,"Andersen, Anna",VI,128,1
Pag060128,P1077400,"Andersen, Anna",VI,128,2
Pag060128,P1077400,"Andersen, Anna",VI,128,3
Pag060129,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,129,1
Pag060129,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,129,2
Pag060129,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,129,3
Pag060328,P1076800,Andersen,VI,328,1
Pag060328,P1076800,Andersen,VI,328,2
Pag060322,P1077600,"Andersen, Anna (1839–1899)",VI,322,1
Pag060322,P1077600,"Andersen, Anna (1839–1899)",VI,322,2
Pag060322,P1077600,"Andersen, Anna (1839–1899)",VI,322,3
Pag070015,P1079400,"Andersen, Carl (1828–1883)",VII,15,1
Pag070015,P1079400,"Andersen, Carl (1828–1883)",VII,15,2
Pag070187,P1079400,"Andersen, Carl (1828–1883)",VII,187,1
Pag070187,P1079400,"Andersen, Carl (1828–1883)",VII,187,2
Pag070187,P1079400,"Andersen, Carl (1828–1883)",VII,187,3
Pag070187,P1409600,"Bille, C. St. A. (1828–1898)",VII,187,4
Pag070187,P1409600,"Bille, C. St. A. (1828–1898)",VII,187,5
Pag070187,P1409600,"Bille, C. St. A. (1828–1898)",VII,187,6
Pag070309,P1079400,"Andersen, Carl (1828–1883)",VII,309,1
Pag070309,P1079400,"Andersen, Carl (1828–1883)",VII,309,2
Pag070309,P1079400,"Andersen, Carl (1828–1883)",VII,309,3
Pag070309,P1079400,"Andersen, Carl (1828–1883)",VII,309,4
Pag070309,P1079400,"Andersen, Carl (1828–1883)",VII,309,5
Pag070309,P1079400,"Andersen, Carl (1828–1883)",VII,309,6
Pag070318,P1079400,"Andersen, Carl (1828–1883)",VII,318,1
Pag070318,P1079400,"Andersen, Carl (1828–1883)",VII,318,2
Pag070318,P1079400,"Andersen, Carl (1828–1883)",VII,318,3
Pag070318,P1079400,"Andersen, Carl (1828–1883)",VII,318,4
Pag070318,P1097000,"Andersen, Thora Emilie Hansine, f. Grønbech (1834–1918)",VII,318,5
Pag070318,P1097000,"Andersen, Thora Emilie Hansine, f. Grønbech (1834–1918)",VII,318,6
Pag070318,P1097000,"Andersen, Thora Emilie Hansine, f. Grønbech (1834–1918)",VII,318,7
Pag070318,P1097000,"Andersen, Thora Emilie Hansine, f. Grønbech (1834–1918)",VII,318,8
Pag070319,P1079400,"Andersen, Carl (1828–1883)",VII,319,1
Pag070319,P1079400,"Andersen, Carl (1828–1883)",VII,319,2
Pag070319,P1079400,"Andersen, Carl (1828–1883)",VII,319,3
Pag070319,P1409600,"Bille, C. St. A. (1828–1898)",VII,319,4
Pag070319,P1409600,"Bille, C. St. A. (1828–1898)",VII,319,5
Pag070319,P1409600,"Bille, C. St. A. (1828–1898)",VII,319,6
Pag070332,P1079400,"Andersen, Carl (1828–1883)",VII,332,1
Pag070332,P1079400,"Andersen, Carl (1828–1883)",VII,332,2
Pag070332,P1079400,"Andersen, Carl (1828–1883)",VII,332,3
Pag070332,P1079400,"Andersen, Carl (1828–1883)",VII,332,4
Pag070336,P1079400,"Andersen, Carl (1828–1883)",VII,336,1
Pag070336,P1079400,"Andersen, Carl (1828–1883)",VII,336,2
Pag070336,P1079400,"Andersen, Carl (1828–1883)",VII,336,3
Pag070336,P1079400,"Andersen, Carl (1828–1883)",VII,336,4
Pag070361,P1079400,"Andersen, Carl (1828–1883)",VII,361,1
Pag070361,P1079400,"Andersen, Carl (1828–1883)",VII,361,2
Pag070361,P1079400,"Andersen, Carl (1828–1883)",VII,361,3
Pag070361,P1079400,"Andersen, Carl (1828–1883)",VII,361,4
Pag070361,P1219200,"Bang, Oluf (Ole) (1788–1877)",VII,361,5
Pag070361,P1219200,"Bang, Oluf (Ole) (1788–1877)",VII,361,6
Pag070361,P1219200,"Bang, Oluf (Ole) (1788–1877)",VII,361,7
Pag070361,P1219200,"Bang, Oluf (Ole) (1788–1877)",VII,361,8
Pag070368,P1079400,"Andersen, Carl (1828–1883)",VII,368,1
Pag070368,P1079400,"Andersen, Carl (1828–1883)",VII,368,2
Pag070368,P1079400,"Andersen, Carl (1828–1883)",VII,368,3
Pag070368,P1079400,"Andersen, Carl (1828–1883)",VII,368,4
Pag060138,P1277400,"Bech, Marie Amalie, f. Callisen (1788–1878)",VI,138,1
Pag060138,P1277400,"Bech, Marie Amalie, f. Callisen (1788–1878)",VI,138,2
Pag060138,P1277400,"Bech, Marie Amalie, f. Callisen (1788–1878)",VI,138,3
Pag060138,P1277400,"Bech, Marie Amalie, f. Callisen (1788–1878)",VI,138,4
Pag060138,P1277400,"Bech, Marie Amalie, f. Callisen (1788–1878)",VI,138,5
Pag070384,P1086000,"Andersen, Christian (1823–1901)",VII,384,1
Pag070384,P1086000,"Andersen, Christian (1823–1901)",VII,384,2
Pag070384,P1086000,"Andersen, Christian (1823–1901)",VII,384,3
Pag060311,P1089600,"Andersen, Hans Christian",VI,311,1
Pag060311,P1089600,"Andersen, Hans Christian",VI,311,2
Pag060311,P1089600,"Andersen, Hans Christian",VI,311,3
Pag060311,P1130600,Arentzen,VI,311,4
Pag060311,P1130600,Arentzen,VI,311,5
Pag060311,P1130600,Arentzen,VI,311,6
Pag060194,P1089800,"Andersen, Henriette (1818–1881)",VI,194,1
Pag060194,P1089800,"Andersen, Henriette (1818–1881)",VI,194,2
Pag060194,P1089800,"Andersen, Henriette (1818–1881)",VI,194,3
Pag060194,P1089800,"Andersen, Henriette (1818–1881)",VI,194,4
Pag060194,P1089800,"Andersen, Henriette (1818–1881)",VI,194,5
Pag060204,P1089800,"Andersen, Henriette (1818–1881)",VI,204,1
Pag060204,P1089800,"Andersen, Henriette (1818–1881)",VI,204,2
Pag060204,P1089800,"Andersen, Henriette (1818–1881)",VI,204,3
Pag060204,P1089800,"Andersen, Henriette (1818–1881)",VI,204,4
Pag060204,P1089800,"Andersen, Henriette (1818–1881)",VI,204,5
Pag060150,P1248000,"Bay, Mariane, f. Øckenholdt (1808–1875)",VI,150,1
Pag060150,P1248000,"Bay, Mariane, f. Øckenholdt (1808–1875)",VI,150,2
Pag060150,P1248000,"Bay, Mariane, f. Øckenholdt (1808–1875)",VI,150,3
Pag060150,P1248000,"Bay, Mariane, f. Øckenholdt (1808–1875)",VI,150,4
Pag060150,P1409600,"Bille, C. St. A. (1828–1898)",VI,150,5
Pag060150,P1409600,"Bille, C. St. A. (1828–1898)",VI,150,6
Pag060150,P1409600,"Bille, C. St. A. (1828–1898)",VI,150,7
Pag060150,P1409600,"Bille, C. St. A. (1828–1898)",VI,150,8
Pag060332,P1089800,"Andersen, Henriette (1818–1881)",VI,332,1
Pag060332,P1089800,"Andersen, Henriette (1818–1881)",VI,332,2
Pag060154,P1409600,"Bille, C. St. A. (1828–1898)",VI,154,1
Pag060154,P1409600,"Bille, C. St. A. (1828–1898)",VI,154,2
Pag060154,P1409600,"Bille, C. St. A. (1828–1898)",VI,154,3
Pag060154,P1409600,"Bille, C. St. A. (1828–1898)",VI,154,4
Pag060156,P1363200,"Berner, Gottlob (1823–1914)",VI,156,1
Pag060156,P1363200,"Berner, Gottlob (1823–1914)",VI,156,2
Pag060156,P1363200,"Berner, Gottlob (1823–1914)",VI,156,3
Pag060156,P1363200,"Berner, Gottlob (1823–1914)",VI,156,4
Pag060164,P1094400,"Andersen, Theodor (1835–1909)",VI,164,1
Pag060164,P1094400,"Andersen, Theodor (1835–1909)",VI,164,2
Pag060164,P1094400,"Andersen, Theodor (1835–1909)",VI,164,3
Pag060164,P1200400,"Balling, Helene, f. Næboe (1799–1893)",VI,164,4
Pag060164,P1200400,"Balling, Helene, f. Næboe (1799–1893)",VI,164,5
Pag060164,P1200400,"Balling, Helene, f. Næboe (1799–1893)",VI,164,6
Pag060158,P1363200,"Berner, Gottlob (1823–1914)",VI,158,1
Pag060158,P1363200,"Berner, Gottlob (1823–1914)",VI,158,2
Pag060159,P1363200,"Berner, Gottlob (1823–1914)",VI,159,1
Pag060160,P1334600,"Bentzen, Peter (1785–1866)",VI,160,1
Pag060160,P1334600,"Bentzen, Peter (1785–1866)",VI,160,2
Pag060160,P1334600,"Bentzen, Peter (1785–1866)",VI,160,3
Pag060160,P1334600,"Bentzen, Peter (1785–1866)",VI,160,4
Pag070366,P1098200,"Anderson, I. C.",VII,366,1
Pag070366,P1098200,"Anderson, I. C.",VII,366,2
Pag070366,P1098200,"Anderson, I. C.",VII,366,3
Pag070366,P1098200,"Anderson, I. C.",VII,366,4
Pag070366,P1098200,"Anderson, I. C.",VII,366,5
Pag060330,P1098400,"Anderssen, Adolf (1818–1879)",VI,330,1
Pag060267,P1101000,"Andræ, C. G. (1812–1893)",VI,267,1
Pag060267,P1101000,"Andræ, C. G. (1812–1893)",VI,267,2
Pag060267,P1101200,"Andræ, Poul (1843–1928)",VI,267,3
Pag060267,P1101200,"Andræ, Poul (1843–1928)",VI,267,4
Pag060267,P1101600,"Andræ, Victor (1844–1923)",VI,267,5
Pag060267,P1101600,"Andræ, Victor (1844–1923)",VI,267,6
Pag060267,P1123600,"Anker, Johan (1838–1876)",VI,267,7
Pag060267,P1123600,"Anker, Johan (1838–1876)",VI,267,8
Pag060171,P1232200,"Barfred, Marie (1857–?)",VI,171,1
Pag060171,P1232200,"Barfred, Marie (1857–?)",VI,171,2
Pag060171,P1232200,"Barfred, Marie (1857–?)",VI,171,3
Pag070305,P1104400,"Anhalt-Dessau, Marie, Enke-Hertuginde af –, f. Prinsesse af Hessen-Kassel (1814–1895)",VII,305,1
Pag060180,P1106400,"Anholm, Georg Laurids (1846–1888)",VI,180,1
Pag060180,P1106400,"Anholm, Georg Laurids (1846–1888)",VI,180,2
Pag060180,P1106400,"Anholm, Georg Laurids (1846–1888)",VI,180,3
Pag060180,P1106400,"Anholm, Georg Laurids (1846–1888)",VI,180,4
Pag060180,P1106400,"Anholm, Georg Laurids (1846–1888)",VI,180,5
Pag060180,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,180,6
Pag060180,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,180,7
Pag060180,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,180,8
Pag060180,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,180,9
Pag060180,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,180,10
Pag060180,P1121600,"Anholm, William (1850–1884)",VI,180,11
Pag060180,P1121600,"Anholm, William (1850–1884)",VI,180,12
Pag060180,P1121600,"Anholm, William (1850–1884)",VI,180,13
Pag060180,P1121600,"Anholm, William (1850–1884)",VI,180,14
Pag060180,P1121600,"Anholm, William (1850–1884)",VI,180,15
Pag060177,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,177,1
Pag060177,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,177,2
Pag060177,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,177,3
Pag060177,P1341800,"Berg, Jens (1819–1880)",VI,177,4
Pag060177,P1341800,"Berg, Jens (1819–1880)",VI,177,5
Pag060177,P1341800,"Berg, Jens (1819–1880)",VI,177,6
Pag060279,P1106400,"Anholm, Georg Laurids (1846–1888)",VI,279,1
Pag060279,P1106400,"Anholm, Georg Laurids (1846–1888)",VI,279,2
Pag060279,P1106400,"Anholm, Georg Laurids (1846–1888)",VI,279,3
Pag060279,P1106400,"Anholm, Georg Laurids (1846–1888)",VI,279,4
Pag060279,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,279,5
Pag060279,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,279,6
Pag060279,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,279,7
Pag060279,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,279,8
Pag060279,P1228600,"Bardenfleth, Johan Frederik (Fritz) (1835–1890)",VI,279,9
Pag060279,P1228600,"Bardenfleth, Johan Frederik (Fritz) (1835–1890)",VI,279,10
Pag060279,P1228600,"Bardenfleth, Johan Frederik (Fritz) (1835–1890)",VI,279,11
Pag060279,P1228600,"Bardenfleth, Johan Frederik (Fritz) (1835–1890)",VI,279,12
Pag060182,P1409600,"Bille, C. St. A. (1828–1898)",VI,182,1
Pag060182,P1409600,"Bille, C. St. A. (1828–1898)",VI,182,2
Pag060182,P1409600,"Bille, C. St. A. (1828–1898)",VI,182,3
Pag060183,P1363200,"Berner, Gottlob (1823–1914)",VI,183,1
Pag060183,P1363200,"Berner, Gottlob (1823–1914)",VI,183,2
Pag060183,P1363200,"Berner, Gottlob (1823–1914)",VI,183,3
Pag060183,P1363200,"Berner, Gottlob (1823–1914)",VI,183,4
Pag060183,P1363200,"Berner, Gottlob (1823–1914)",VI,183,5
Pag060184,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,184,1
Pag060184,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,184,2
Pag060184,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,184,3
Pag060184,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,184,4
Pag060184,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,184,5
Pag060184,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,184,6
Pag060184,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,184,7
Pag060184,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,184,8
Pag060185,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,185,1
Pag060185,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,185,2
Pag060185,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,185,3
Pag060205,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,205,1
Pag060205,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,205,2
Pag060205,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,205,3
Pag060205,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,205,4
Pag060228,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,228,1
Pag060228,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,228,2
Pag060228,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,228,3
Pag060252,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,252,1
Pag060252,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,252,2
Pag060252,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,252,3
Pag060252,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,252,4
Pag060258,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,258,1
Pag060258,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,258,2
Pag060258,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,258,3
Pag060259,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,259,1
Pag060259,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,259,2
Pag060259,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,259,3
Pag060269,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,269,1
Pag060269,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,269,2
Pag060269,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,269,3
Pag060269,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,269,4
Pag060269,P1363200,"Berner, Gottlob (1823–1914)",VI,269,5
Pag060269,P1363200,"Berner, Gottlob (1823–1914)",VI,269,6
Pag060269,P1363200,"Berner, Gottlob (1823–1914)",VI,269,7
Pag060269,P1363200,"Berner, Gottlob (1823–1914)",VI,269,8
Pag060269,P1370000,"Berner, Henriette Pauline (1842–1879)",VI,269,9
Pag060269,P1370000,"Berner, Henriette Pauline (1842–1879)",VI,269,10
Pag060269,P1370000,"Berner, Henriette Pauline (1842–1879)",VI,269,11
Pag060269,P1370000,"Berner, Henriette Pauline (1842–1879)",VI,269,12
Pag060269,P1370200,"Berner, Johanne Constantine, f. Stage (1796–1780)",VI,269,13
Pag060269,P1370200,"Berner, Johanne Constantine, f. Stage (1796–1780)",VI,269,14
Pag060269,P1370200,"Berner, Johanne Constantine, f. Stage (1796–1780)",VI,269,15
Pag060269,P1370200,"Berner, Johanne Constantine, f. Stage (1796–1780)",VI,269,16
Pag060273,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,273,1
Pag060273,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,273,2
Pag060273,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,273,3
Pag060276,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,276,1
Pag060276,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,276,2
Pag060281,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,281,1
Pag060281,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,281,2
Pag060281,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,281,3
Pag060281,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VI,281,4
Pag070117,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VII,117,1
Pag070117,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VII,117,2
Pag070117,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VII,117,3
Pag070221,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VII,221,1
Pag070221,P1107800,"Anholm, Joachime, f. Oppermann (1812–1886)",VII,221,2
