entity_id,entity_type,category_h1,genre_h2,form_h3,subform_h4,label,description,see,see_also,year_derived,date_derived,person_derived
P1099200,person,PERSON-REGISTER,,,,"Andkjær, Augusta Jutta (Jytte) (1859–1934)","Skuespillerinde ved Det kgl. Teater 1870–1872, g.m. Kunstforlægger, Litograf Alfred Jacobsen.",,,1859–1934,,
P1099400,person,PERSON-REGISTER,,,,Andrea,sværmer for H.C. Andersen.,,,,,
P1099600,person,PERSON-REGISTER,,,,"Andresen, Jacob (1798–1832)",Adjunkt i Slagelse.,,,1798–1832,,
P1100000,person,PERSON-REGISTER,,,,"Andresen, Valdemar (1838–1918)","stud, theol., 1865 cand. theol., 1869 Overlærer ved Søetatens Drengeskole, 1872 Kateket ved Garnisons Kirke i København, senere Sognepræst, sidst i Tjæreby og Alsønderup, Forfatter af Digte og af kirkehistoriske Afhandlinger.",,,1838–1918,,
P1100600,person,PERSON-REGISTER,,,,"Andreæ, Laurentius (1480–1552)",Svensk Kansler.,,,1480–1552,,
P1100800,person,PERSON-REGISTER,,,,"Andrié, Jean-François-Daniel (1792–1866)","Sognepræst i le Locle 1830–1843, i Berlin (l’Eglise du Refuge) fra 1843.",,,1792–1866,,
P1101000,person,PERSON-REGISTER,,,,"Andræ, C. G. (1812–1893)",Politiker og Matematiker.,,,1812–1893,,
P1101200,person,PERSON-REGISTER,,,,"Andræ, Poul (1843–1928)","Søn af C. G. A., Student 1862, cand. jur. 1868, Assistent i Indenrigsministeriet, 1875 Fuldmægtig i Finansministeriet, 1889–1894 Amtsforvalter i Skanderborg, historisk Forfatter.",,,1843–1928,,
P1101600,person,PERSON-REGISTER,,,,"Andræ, Victor (1844–1923)","Søn af C. G. A., stud, jur., senere Overretsassessor.",,,1844–1923,,
P1101800,person,PERSON-REGISTER,,,,Ane,Pige hos Meislings i Slagelse.,,,,,
P1102400,person,PERSON-REGISTER,,,,"Angelini, Giuseppe (1735–1811)",Italiensk Billedhugger.,,,1735–1811,,
P1102600,person,PERSON-REGISTER,,,,"Angely, Louis (1787–1835)","Indehaver af Hotel »Der Kaiser von Russiand« i Berlin, tidligere Skuespiller; Skuespilforfatter og Oversætter.",,,1787–1835,,
P1102800,person,PERSON-REGISTER,,,,"Angouléme, Louis, Hertug af – (1775–1844)",Søn af Kong Charles X af Frankrig.,,,1775–1844,,
P1103000,person,PERSON-REGISTER,,,,"Angouléme, Marie, Hertuginde af –, f. Prinsesse af Frankrig (1778–1851)","Datter af Kong Louis XVI af F., g. 1799 m. Hertug Louis af A.",,,1778–1851,,
P1103400,person,PERSON-REGISTER,,,,"Anhalt-Bernburg, Frederikke, Hertuginde af –, f. Prinsesse af Slesvig-Holsten-Sønderborg-Glücksborg (1811–1902)","Søster til Kong Christian IX af Danmark, g. 1834 m. Hertug Alexander af A.-B.",,,1811–1902,,
P1103600,person,PERSON-REGISTER,,,,"Anhalt-Dessau, Leopold, Hertug af – (1794–1871)",Hertug 1817.,,,1794–1871,,
P1103800,person,PERSON-REGISTER,,,,"Anhalt-Dessau, Hilda (Hildegard), Prinsesse af – (1839–1926)",Datter af Marie af A.-D.,,,1839–1926,,
P1104400,person,PERSON-REGISTER,,,,"Anhalt-Dessau, Marie, Enke-Hertuginde af –, f. Prinsesse af Hessen-Kassel (1814–1895)","Søster til Dronning Louise af Danmark, Enke efter Hertug Friedrich August af A.-D.",,,1814–1895,,
P1105600,person,PERSON-REGISTER,,,,"Anholm, Anna (1854–1935)","Datter af Johannes A., g. 1872 m. Grosserer Christian Henrik Munck.",,,1854–1935,,
P1106200,person,PERSON-REGISTER,,,,"Anholm, Frieda (Friede) (1848–1930)","Datter af Johannes A., senere Institutbestyrerinde.",,,1848–1930,,
P1106400,person,PERSON-REGISTER,,,,"Anholm, Georg Laurids (1846–1888)","Søn af Johannes A., Student 1865, cand. phil. 1866, Grosserer 1876.",,,1846–1888,,
P1107600,person,PERSON-REGISTER,,,,"Anholm, Ida (1852–1929)","Datter af Johannes A., senere Lotterikollektrice.",,,1852–1929,,
P1107800,person,PERSON-REGISTER,,,,"Anholm, Joachime, f. Oppermann (1812–1886)","g.m. Johannes A., H.C. Andersens Værtinde i Nyhavn Nr. 67.",,,1812–1886,,
P1121000,person,PERSON-REGISTER,,,,"Anholm, Johannes (død 1860)","Skibsfører og Gæstgiver, H.C. Andersens Vært i Nyhavn Nr. 67.",,,1860,,
P1121200,person,PERSON-REGISTER,,,,"Anholm, Marie (1845–1914)","Datter af Johannes A., senere Skriver i Københavns Magistrat.",,,1845–1914,,
P1121600,person,PERSON-REGISTER,,,,"Anholm, William (1850–1884)","Søn af Johannes A., Kadet 1863, Sekondløjtnant i Søetaten 1869, Premierløjtnant 1872.",,,1850–1884,,
P1122000,person,PERSON-REGISTER,,,,Anker (Ancker?),Sorø 20.5.1850.,,,,,
P1122200,person,PERSON-REGISTER,,,,Anker,"Norsk Passager på Dampskibet Polhem, Gota-Kanalen 1849.",,,,,
P1122400,person,PERSON-REGISTER,,,,"Anker, Carl Johan (1835–1903)","Norsk Premierløjtnant, senere Oberstløjtnant og Kammerherre.",,,1835–1903,,
P1122600,person,PERSON-REGISTER,,,,"Anker, Cecilie (1836–1919)",Lærerinde på Christinelund.,,,1836–1919,,
P1123400,person,PERSON-REGISTER,,,,"Anker, Charlotte Amalie, f. Wolff (1838–1919)",g. 1863 m. Carl Johan A.,,,1838–1919,,
P1123600,person,PERSON-REGISTER,,,,"Anker, Johan (1838–1876)","Sekondløjtnant i Artilleriet, 1864 kar. Premierløjtnant, Afsked 1865, »Helten fra Skanse II«.",,,1838–1876,,
P1124400,person,PERSON-REGISTER,,,,"Anker, Karen Annette (1804–1862)","Hoffrøken hos Dronning Josefina af Sverrig-Norge, 1852–1854 Hofmesterinde hos Prinsesse Eugenie.",,,1804–1862,,
P1124600,person,PERSON-REGISTER,,,,"Anker, Nils (1799–1862)","Sekretær i det svenske Udenrigskabinet, Kammerherre, 1850–1851 Legationsraad i København, 1860 svensk Hofmarskal.",,,1799–1862,,
P1125000,person,PERSON-REGISTER,,,,"Anna, Frk.",Maxen 15.8.1851.,,,,,
P1125200,person,PERSON-REGISTER,,,,"Anschütz, Emilie, f. Butenop (1795–1866)","Tysk Skuespillerinde, g. 1818 m. Heinrich A.",,,1795–1866,,
P1125400,person,PERSON-REGISTER,,,,"Anschütz, Heinrich (1785–1865)",Tysk Skuespiller.,,,1785–1865,,
P1125800,person,PERSON-REGISTER,,,,Ansgar (801–65),Nordens Apostel.,,,801–865,,
P1126200,person,PERSON-REGISTER,,,,"Antonelli, Giacomo (1806–1876)","Kardinal, pavelig Statssekretær.",,,1806–1876,,
P1126400,person,PERSON-REGISTER,,,,Antonio,Jæger på Breitenburg (9.2.1843).,,,,,
P1126600,person,PERSON-REGISTER,,,,Antonio (1195–1231),portugisisk Helgen.,,,1195–1231,,
P1126800,person,PERSON-REGISTER,,,,Antonio Maruz,"Armenisk Dreng, Passager på Dampskibet Argo, Donau 1841.",,,,,
P1127400,person,PERSON-REGISTER,,,,"Apel, Theodor (1811–1867)",Tysk Digter.,,,1811–1867,,
P1127600,person,PERSON-REGISTER,,,,"Apfelstedt, Paul","Tysk Autografsamler, Frankfurt a.M. 1875.",,,,,
P1127800,person,PERSON-REGISTER,,,,Apollonio Greco (13. århundrede),græsk (?) Kunstner i Italien.,,,,,
P1128000,person,PERSON-REGISTER,,,,"Arago, Dominique François (1786–1853)","Fransk Fysiker, Astronom og Politiker.",,,1786–1853,,
P1128200,person,PERSON-REGISTER,,,,"Arbo, Anne Cathrine, f. Collett (1768–1846)",g. 1788 m. Grosserer Peter Nicolaj Arbo til Lundbygaard og Oremandsgaard.,,,1768–1846,,
P1128400,person,PERSON-REGISTER,,,,"Arendrup, Christian (1837–1913)","Premierløjtnant i Ingeniørkorpset, Kaptajn 1870, 1885 Oberstløjtnant, 1893 Generalmajor, Afsked 1905, var 1881–1893 Guvernør i Dansk Vestindien.",,,1837–1913,,
P1128800,person,PERSON-REGISTER,,,,"Arendrup, Emil (1838–1871)",Læge.,,,1838–1871,,
P1129200,person,PERSON-REGISTER,,,,"Arens, Thomas Heinrich (1817–1850)","Redaktør af Weser Zeitung, Bremen.",,,1817–1850,,
P1129600,person,PERSON-REGISTER,,,,"Arensbach, Hans H. (1781–1862)","Søn af P. M. A., fhv. Lærer og Organist i Børglum.",,,1781–1862,,
P1129800,person,PERSON-REGISTER,,,,"Arensbach, Jens Jørgen (1827–1871)","Søn af Hans H. A., Lærer og Organist i Børglum 1853.",,,1827–1871,,
P1130000,person,PERSON-REGISTER,,,,"Arensbach, P. M. (1734–1811)",Sognepræst i Tanderup 1768.,,,1734–1811,,
P1130200,person,PERSON-REGISTER,,,,"Arenstorff, Edel von, f. Komtesse Ahlefeldt-Laurvigen (1808–1869)",Enke efter Frederik von A. til Overgaard.,,,1808–1869,,
P1130400,person,PERSON-REGISTER,,,,"Arentz, dr.","Rendsborg 1860 (Navnet måske misforstået, ikke læge i byen, heller ikke ansat ved gymnasiet).",,,,,
P1130600,person,PERSON-REGISTER,,,,Arentzen,tidligere Skriver på Borgmesterkontoret i Hobro.,,,,,
P1130800,person,PERSON-REGISTER,,,,"Arentzen, Kristian (1823–1899)","Adjunkt ved Metropolitanskolen, Digter og Litteraturhistoriker.",,,1823–1899,,
P1132000,person,PERSON-REGISTER,,,,Arenz,Pave Gregor XVI's Læge.,,,,,
P1132200,person,PERSON-REGISTER,,,,"Arfwedson, Carl David (1806–1881)",Grosserer og Bankier i Stockholm.,,,1806–1881,,
P1133000,person,PERSON-REGISTER,,,,"Arfwedson, Elisabeth Alice, f. Ashhurst (1814–1899)",g. 1834 m. Carl David A.,,,1814–1899,,
P1133200,person,PERSON-REGISTER,,,,"Argyll, George John Douglas Campbell, Hertug af – (1823–1900)",Engelsk Politiker.,,,1823–1900,,
P1133400,person,PERSON-REGISTER,,,,"Argyropoulos, Manouel (1815–1863)",græsk Gesandt i Konstantinopel 1836–1840.,,,1815–1863,,
P1133600,person,PERSON-REGISTER,,,,"Ariosto, Lodovico (1474–1533)",Italiensk Digter.,,,1474–1533,,
P1134200,person,PERSON-REGISTER,,,,Armand,"Fransk Skuespiller, Medlem af Delcours Selskab fra Berlin.",,,,,
P1134400,person,PERSON-REGISTER,,,,"Armand, Madame","Fransk Skuespillerinde, Medlem af Delcours Selskab fra Berlin.",,,,,
P1134600,person,PERSON-REGISTER,,,,Armstrong,"Konsul, U.S.A.",,,,,
P1134800,person,PERSON-REGISTER,,,,"Arnal, Étienne (1794–1872)",Fransk Skuespiller.,,,1794–1872,,
P1135200,person,PERSON-REGISTER,,,,"Arndt, Ernst Moritz (1769–1860)",Tysk Digter.,,,1769–1860,,
P1135400,person,PERSON-REGISTER,,,,"Arnemann, Carl Theodor (1804–1866)","Grosserer i Altona, Konsul.",,,1804–1866,,
P1135600,person,PERSON-REGISTER,,,,"Arnemann, Mathilde, f. Hammann (1809–1896)",g.m. Carl Th. A.,,,1809–1896,,
P1136000,person,PERSON-REGISTER,,,,Arnesen,(Arntzen?).,,,,,
P1136400,person,PERSON-REGISTER,,,,"Arnesen, A. L. (1808–1860)","Skuespilforfatter, Student 1828, cand. jur. 1834, 1841 Fuldmægtig i Ekspeditionskontoret for Skattesager, 1849 Kontorchef i Finansministeriet, 1855 i Indenrigsministeriet; 1849 Kommitteret hos Direktøren for Det kgl. Teater.",,,1808–1860,,
P1136800,person,PERSON-REGISTER,,,,"Amesen Kali, Benedicte (1813–1895)",Forfatterinde og Oversætter.,,,1813–1895,,
P1137400,person,PERSON-REGISTER,,,,"Arnholz, Frue og Datter",Hem Præstegaard 2.7.1865.,,,,,
P1137600,person,PERSON-REGISTER,,,,"Arnim, Bettina von, f. Brentano (1785–1859)","Tysk Forfatterinde, g. 1811 m. Ludwig Achim von A.",,,1785–1859,,
P1138000,person,PERSON-REGISTER,,,,"Arnim, Gisela von (1827–1889)","Datter af Ludwig Achim v. A., Forfatterinde, g. 1859 m. Hermann Grimm.",,,1827–1889,,
P1138200,person,PERSON-REGISTER,,,,"Arnim, Ludwig Achim von (1781–1831)",Tysk Digter.,,,1781–1831,,
P1138400,person,PERSON-REGISTER,,,,"Arnkiel, Hans Michael (1785–1858)","Forpagter af Postekspeditionen i Gaabense, 1852 Postekspeditør.",,,1785–1858,,
P1138600,person,PERSON-REGISTER,,,,"Arnoldson, Carl Oskar (1830–1881)",Svensk Operasanger.,,,1830–1881,,
P1139400,person,PERSON-REGISTER,,,,Aron,"Moses’ Broder, Ypperstepræst.",,,,,
P1139600,person,PERSON-REGISTER,,,,"Arrieta, Emilio (1823–1894)",Spansk Komponist.,,,1823–1894,,
P1140200,person,PERSON-REGISTER,,,,"Artevelde, Jacob van (død 1345)","flamsk Patriot, Gent.",,,1345,,
P1140400,person,PERSON-REGISTER,,,,"Artot, Désirée (1835–1907)","Fransk Operasangerinde, g. 1869 m. Padilla y Ramas.",,,1835–1907,,
P1141000,person,PERSON-REGISTER,,,,"Asbjømsen, P. C. (1812–1885)",Norsk Eventyrsamler og Forfatter.,,,1812–1885,,
P1141800,person,PERSON-REGISTER,,,,"Assarson, Pehr (1838–1894)","fil. dr. 1865, 1877 Professor i Retsvidenskab i Lund.",,,1838–1894,,
P1142200,person,PERSON-REGISTER,,,,"Asschenfeldt, G. G. J. (1792–1856)","Hovedpræst ved St. Nicolai Kirke i Flensborg, 1850–1854 Superintendent i den tysktalende Del af Slesvig, 1854 Overkonsistorialraad, tysk Salmedigter.",,,1792–1856,,
P1142400,person,PERSON-REGISTER,,,,"Assen, Gornelis Jacobus van (1788–1859)",Professor i Romerret i Leiden.,,,1788–1859,,
P1142800,person,PERSON-REGISTER,,,,"Assens, Rasmus Winther (1821–1896)","Adjunkt ved Sorø Akademis Skole 1848, Sognepræst i Staby 1857, i Græsted 1867.",,,1821–1896,,
P1143000,person,PERSON-REGISTER,,,,"Assor, S.","Privatlehrer, dr. phil., Altona.",,,,,
P1143600,person,PERSON-REGISTER,,,,"Atterbom, Ebba Fredrika, f. af Ekenstam (1801–1854)",g. 1826 m. P.D.A.A.,,,1801–1854,,
P1143800,person,PERSON-REGISTER,,,,"Atterbom, Hedvig Catharina Fredrica (1829–1909)",Datter af P.D.A.A.,,,1829–1909,,
P1144000,person,PERSON-REGISTER,,,,"Atterbom, P. D. A. (1790–1855)",Svensk Digter.,,,1790–1855,,
P1145400,person,PERSON-REGISTER,,,,Attila (død 453),Hunnernes Konge 433.,,,453,,
P1145800,person,PERSON-REGISTER,,,,"Auber, D. F. E. (1782–1871)",Fransk Operakomponist.,,,1782–1871,,
P1146400,person,PERSON-REGISTER,,,,"Aubert, Ludvig Cæsar Martin (1807–1887)","Norsk Gymnasielærer, 1840–1875 Professor i latinsk Filologi ved Christiania Universitet.",,,1807–1887,,
P1146600,person,PERSON-REGISTER,,,,"d’Auchamp, F. L. F. (1810–1872)","Overretsprokurator i København, Kancelliraad.",,,1810–1872,,
P1146800,person,PERSON-REGISTER,,,,"Auerbach, Berthold (1812–1882)",Tysk Forfatter.,,,1812–1882,,
P1149800,person,PERSON-REGISTER,,,,"Auerbach, Eugen",Søn af Berthold A.,,,,,
P1150000,person,PERSON-REGISTER,,,,"Auerbach, Nina, f. Landesmann",g. 1849 m. Berthold A.,,,,,
P1150600,person,PERSON-REGISTER,,,,"Auerbach, Ottilie",Datter af Berthold A.,,,,,
P1150800,person,PERSON-REGISTER,,,,"auf der Maur, Agatha (1824–1872)","Medindehaver af Hotel zum Goldnen Adler, Brunnen.",,,1824–1872,,
P1152600,person,PERSON-REGISTER,,,,"auf der Maur, Elisabetha Albertina Amalia, f. Kuster (1844–1912)",g. 1865 m. Xaver a.d.M.,,,1844–1912,,
P1152800,person,PERSON-REGISTER,,,,"auf der Maur, Regina (1826–1894)",Søster til Agatha a.d.M.,,,1826–1894,,
P1153400,person,PERSON-REGISTER,,,,"auf der Maur, Xaver (1822–1904)","Broder til Agatha a.d.M., schweizisk Oberstløjtnant, Indehaver af Hotel zum Goldnen Adler, Brunnen.",,,1822–1904,,
P1155000,person,PERSON-REGISTER,,,,"Aufsesz, Hans von, Friherre (1801–1872)",Grundlægger af og Direktor for Germanisches Museum i Nürnberg.,,,1801–1872,,
P1155200,person,PERSON-REGISTER,,,,August,Le Locle 14.9.1833.,,,,,
P1155400,person,PERSON-REGISTER,,,,Augusta,Badekone og Barber i Jönköping 1872.,,,,,
P1155600,person,PERSON-REGISTER,,,,"Augustenborg, Prinsesserne af Slesvig-Holsten-Sønderborg","Døtre af Prins Emil af A. (Charlotte (1803–1880), Pauline (1804–1887), Amalie (1813–1870), Sophie (1815–1861)).",,,,,
P1155800,person,PERSON-REGISTER,,,,"Augustenborg, Caroline Amalia, Prinsesse af Slesvig-Holsten-Sønderborg- (1826–1901)",Datter af Christian August af A.,,,1826–1901,,
P1156600,person,PERSON-REGISTER,,,,"Augustenborg, Christian, Prins af Slesvig-Holsten-Sønderborg- (1831–1917)",Søn af Christian August af A.,,,1831–1917,,
P1157400,person,PERSON-REGISTER,,,,"Augustenborg, Christian August, Hertug af Slesvig-Holsten-Sønderborg- (1798–1869)","Søn af Frederik Christian af A., Hertug 1814–1863.",,,1798–1869,,
P1159200,person,PERSON-REGISTER,,,,"Augustenborg, Frederik, Prins af Slesvig-Holsten-Sønderborg- (1829–1880)","Søn af Christian August af A., Hertug 1863 (Friedrich der Achte).",,,1829–1880,,
P1160400,person,PERSON-REGISTER,,,,"Augustenborg, Frederik Christian, Hertug af Slesvig-Holsten-Sønderborg- (1765–1814)",Hertug 1794.,,,1765–1814,,
P1160600,person,PERSON-REGISTER,,,,"Augustenborg, Henriette, Prinsesse af Slesvig-Holsten-Sønderborg- (1833–1917)","Datter af Christian August af A., g. 1872 m. Professor, dr. med. J. F. A. von Esmarch.",,,1833–1917,,
P1161600,person,PERSON-REGISTER,,,,"Augustenborg, Louise Augusta, Hertuginde af Slesvig-Holsten-Sønderborg-, f. Prinsesse af Danmark (1771–1843)","Søster til Kong Frederik VI, g. 1786 m. Hertug Frederik Christian af A.",,,1771–1843,,
P1162600,person,PERSON-REGISTER,,,,"Augustenborg, Louise Augusta, Prinsesse af Slesvig-Holsten-Sønderborg- (1824–1872)",Datter af Christian August af A.,,,1824–1872,,
P1163400,person,PERSON-REGISTER,,,,"Augustenborg, Louise Sophie, Hertuginde af Slesvig-Holsten-Sønderborg-, f. Komtesse Danneskiold-Samsøe (1796–1867)","Datter af Henriette Danneskiold-Samsøe, g. 1820 m. Christian August af A.",,,1796–1867,,
P1166800,person,PERSON-REGISTER,,,,"Augustenborg, Sophie Eleonore Frederikke, Prinsesse af Slesvig-Holsten-Sønderborg-, f. Skeel (1776–1836)",g. 1801 m. Prins Emil af A.,,,1776–1836,,
P1167000,person,PERSON-REGISTER,,,,"Augustenborg, Waldemar, Prins af Slesvig-Holsten-Sønderborg- (1810–1871)","Søn af Prins Emil af A., preussisk General.",,,1810–1871,,
P1167200,person,PERSON-REGISTER,,,,"Augustus, Julius Cæsar Octavianus (63 f.Chr.-14 e.Chr.)",romersk Kejser 29 f.Chr.,,,,,
P1167600,person,PERSON-REGISTER,,,,"Aumont, Louis (1805–1870)",Dansk Portrætmaler.,,,1805–1870,,
P1167800,person,PERSON-REGISTER,,,,Aurelio,Opvarter (Vært?) i Trattoriet Lepre.,,,,,
P1168400,person,PERSON-REGISTER,,,,"Austin, Sarah, f. Taylor (1793–1867)","Engelsk Oversætterinde, g. 1820 m. Juristen John A.",,,1793–1867,,
P1168800,person,PERSON-REGISTER,,,,Avigdos,"Bankier, Nizza 1869.",,,,,
P1169200,person,PERSON-REGISTER,,,,"Avigdos, Madame","g.m. Bankier A., Nizza.",,,,,
P1169600,person,PERSON-REGISTER,,,,"Avisard, Sougey","»en Ven af Bindesbøll«, Berlin 28.12.1845.",,,,,
P1169800,person,PERSON-REGISTER,,,,"Baade, Knud (1808–1879)","Norsk Maler, München 1852.",,,1808–1879,,
P1170000,person,PERSON-REGISTER,,,,"Baagøe, P. G. H. (1829–1907)","fhv. Apoteker i Hillerød, 1864–1905 Organist ved St. Olai Kirke i Helsingør.",,,1829–1907,,
P1170200,person,PERSON-REGISTER,,,,"Bach, Johann Sebastian (1685–1750)",Tysk Komponist.,,,1685–1750,,
P1170600,person,PERSON-REGISTER,,,,Bache,Student 1872 (måske fejlhøring for Bagger?).,,,,,
P1170800,person,PERSON-REGISTER,,,,"Bache, Andrea Kirstine Martine, f. Kjerulf (død 1905, 74 år gl.)","g.m. C.G.B., efter hvis Død hun overtog Forpagtningen af Søbygaard.",,,1905,,
P1171000,person,PERSON-REGISTER,,,,"Bache, Carl Gustav (1832–1896)","Godsforvalter fra 1861 på Søbygaard, Søby S., Gjern H.",,,1832–1896,,
P1171200,person,PERSON-REGISTER,,,,"Bache, Otto Frederik (1845–1943)","Elev på Herlufsholm, Student 1862, Rektor for Herlufsholm 1892–1916, tit. Professor.",,,1845–1943,,
P1171400,person,PERSON-REGISTER,,,,"Bacheracht, Therese von, f. von Struwe (1804–1852)","Tysk Forfatterinde (Therese), g. 1° m. russisk Generalkonsul v. B., 2° 1849 m. hollandsk Oberst von Lützow.",,,1804–1852,,
P1171800,person,PERSON-REGISTER,,,,"Backhuyzen, Ludolf (1631–1708)",Hollandsk Marinemaler.,,,1631–1708,,
P1172000,person,PERSON-REGISTER,,,,Bacon,Engelsk Søofficer 1874.,,,,,
P1172200,person,PERSON-REGISTER,,,,"Baden, Friedrich (I), Prins af – (1826–1907)","Søn af Leopold af B., Regent 1852, Storhertug 1856.",,,1826–1907,,
P1172800,person,PERSON-REGISTER,,,,"Baden, Friedrich (II), Arvestorhertug af – (1857–1928)","Søn af Friedrich I af B., Storhertug 1907–1918.",,,1857–1928,,
P1173000,person,PERSON-REGISTER,,,,"Baden, Leopold, Storhertug af – (1790–1852)",Storhertug 1830.,,,1790–1852,,
P1173200,person,PERSON-REGISTER,,,,"Baden, Luise, Storhertuginde af –, f. Prinsesse af Preussen (1838–1923)","Datter af Wilhelm I af Preussen, g. 1856 m. Friedrich I af B.",,,1838–1923,,
P1173400,person,PERSON-REGISTER,,,,"Bader, Intendant",(Navnet måske misforstået).,,,,,
P1173600,person,PERSON-REGISTER,,,,"Bader, Karl Adam (1789–1870)",Tysk Operasanger.,,,1789–1870,,
P1173800,person,PERSON-REGISTER,,,,"Badiali, Cesare (1810–1865)",Italiensk Operasanger.,,,1810–1865,,
P1174000,person,PERSON-REGISTER,,,,"Bagge, C. A. (1811–1852)","Forlagsboghandler i Stockholm, Magister.",,,1811–1852,,
P1174400,person,PERSON-REGISTER,,,,"Bagge, Theodor Ferdinand (1819–?)","Gartner, Silkeborg 1850.",,,1819,,
P1174600,person,PERSON-REGISTER,,,,"Bagger, Carl (1807–1846)","Elev i Sorø Akademis Skole, Student 1826, cand. phil. 1828, Forfatter, 1836 Redaktør af Fyens Stiftstidende, Odense.",,,1807–1846,,
P1176200,person,PERSON-REGISTER,,,,"Bagger, Frederik Vilhelm (1846–1936)","stud, theol., 1872 cand. theol., s.A. Hjælpepræst ved Brahetrolleborg Kirke, 1877 Kapellan i Storehedinge, 1886–1910 Sognepræst for Klim-Torup-Vust S.",,,1846–1936,,
P1176600,person,PERSON-REGISTER,,,,"Bagger, Louis","Dansk-Amerikaner, 1870–1872 Redaktør af The Patriot, Washington D.C.",,,,,
P1178200,person,PERSON-REGISTER,,,,"Bagger, Peter (død 1888, 77 år gl.)","Appellationsraad i den kgl. Appellationsret for Hertugdømmet Slesvig, Flensborg 1863.",,,1888,,
P1178400,person,PERSON-REGISTER,,,,"Baggesen, August (1795–1865)","Søn af Jens B., Generalmajor, Kommandant i Rendsborg 1858–1860.",,,1795–1865,,
