entity_id,entity_type,category_h1,genre_h2,form_h3,subform_h4,label,description,see,see_also,year_derived,date_derived,person_derived
Reg0102310,person,PERSON-REGISTER,,,,"Poulett, Charlotte Fanny, Lady, f. Portman (død 1877)","g. 1820 m. Lord John P., Viscount Hinton.",,,,,
Reg0102320,person,PERSON-REGISTER,,,,"Poulsen, se også: Paulsen.",,,,,,
Reg0102330,person,PERSON-REGISTER,,,,Poulsen,Falster 1850.,,,,,
Reg0102340,person,PERSON-REGISTER,,,,Poulsen,"Familie, der har boet i Frøknerne Rossings Pensionat 1870.",,,,,
Reg0102350,person,PERSON-REGISTER,,,,Poulsen,Poet (1865).,,,,,
Reg0102360,person,PERSON-REGISTER,,,,"Poulsen, Anna, f. Næser (1849–1934)",g. 1871 m. Emil P.,,,,,
Reg0102370,person,PERSON-REGISTER,,,,"– Se også: Næser, Anna.",,,,,,
Reg0102380,person,PERSON-REGISTER,,,,"Poulsen, Emil (1842–1911)","Skuespiller ved Det kgl. Teater 1867–1900, tit. Professor 1900.",,,,,
Reg0102390,person,PERSON-REGISTER,,,,"Poulsen, Emilie, f. Bryde (1846–1909)","Balletdanserinde ved Det kgl. Teater, g. 1872 m. Olaf P.",,,,,
Reg0102400,person,PERSON-REGISTER,,,,"– Se også: Bryde, Emilie.",,,,,,
Reg0102410,person,PERSON-REGISTER,,,,"Poulsen, Ingeborg Dorothea, f. Rafn (1798–1854)","g.1825 m. Sognepræst i Rørby, senere i Raklev Poul Chr. Edelberg P.",,,,,
Reg0102420,person,PERSON-REGISTER,,,,"Poulsen, Margrethe (1850–1917)",Søster til Emil og Olaf P.,,,,,
Reg0102430,person,PERSON-REGISTER,,,,"Poulsen, Olaf (1849–1923)","Broder til Emil P., Skuespiller ved Det kgl. Teater 1867–1917.",,,,,
Reg0102440,person,PERSON-REGISTER,,,,"Poulsen, V. E. (1826–1884)","Ingeniør, Vandinspektør i København.",,,,,
Reg0102450,person,PERSON-REGISTER,,,,"Poussin, Gaspard (1613–1675)",Fransk Maler.,,,,,
Reg0102460,person,PERSON-REGISTER,,,,"Poussin, Nicolas (1593–1665)",Fransk Maler.,,,,,
Reg0102470,person,PERSON-REGISTER,,,,"Povelsen, Søren Kierulff (1788–1861)","Godsinspektør ved Sorø Akademi, Etatsraad.",,,,,
Reg0102480,person,PERSON-REGISTER,,,,"Power, Ellen (død 1902) og Marguerite (død 1867)",Niecer af Lady Blessington.,,,,,
Reg0102490,person,PERSON-REGISTER,,,,"Prahl, Carl Rudolph (1826–1887)",Journalist ved »Dagbladet«.,,,,,
Reg0102500,person,PERSON-REGISTER,,,,"Pram, C. (1756–1821)",Forfatter.,,,,,
Reg0102510,person,PERSON-REGISTER,,,,"Prangen, Chr. Fr. Vilh. von (1836–1894)","cand. polit., senere Ekspeditionssekretær i Generaldirektoratet for Skattevæsenet.",,,,,
Reg0102520,person,PERSON-REGISTER,,,,"Prangen, Emma Johanne Charlotte von (1834–1916)",Søster til C.F.V.von P.,,,,,
Reg0102530,person,PERSON-REGISTER,,,,"Prangen, Henriette von (1805–1883)",underviste Rektor Meislings Børn i Fransk.,,,,,
Reg0102540,person,PERSON-REGISTER,,,,Praxiteles (ca. 390–330 f.Chr.),græsk Billedhugger.,,,,,
Reg0102550,person,PERSON-REGISTER,,,,"Preetzmann, C. (1822–1895)","Digter og Oversætter (Pseud. Caralis), fhv. Politiassessor, 1870–1879 Borgmester og Byfoged i Nibe.",,,,,
Reg0102560,person,PERSON-REGISTER,,,,"Prehn, Johann David Thomas (1795–1864)","Herredsfoged, Augustenborg, Hofraad.",,,,,
Reg0102570,person,PERSON-REGISTER,,,,"Prehn, Thomas (1801–1874)","fhv. Landkommissær for det vestlige Holsten, 1852–1854 Departementschef i det holsten-lauenborgske Ministerium, Etatsraad 1841, Konferensraad 1860.",,,,,
Reg0102580,person,PERSON-REGISTER,,,,"Prescateri, Signora",Rom December 1840.,,,,,
Reg0102590,person,PERSON-REGISTER,,,,Preston,"rig Englænder, København 27.9.1861.",,,,,
Reg0102600,person,PERSON-REGISTER,,,,"Preszburg, Frk.","Tysk Skuespillerinde, Dresden 18.10.1860.",,,,,
Reg0102610,person,PERSON-REGISTER,,,,"Preuss, Madam","Vaskerkone, Borgergade Nr. 405.",,,,,
Reg0102620,person,PERSON-REGISTER,,,,"Preussen, Augusta, Prinsesse af –, f. Prinsesse af Sachsen-Weimar-Eisenach (1811–1890)","Datter af Carl Friedrich af Sachsen-Weimar-Eisenach, g. 1829 m. Wilhelm (I) af P., Dronning 1861, tysk Kejserinde 1871.",,,,,
Reg0102630,person,PERSON-REGISTER,,,,"Preussen, Carl, Prins af – (1801–1883)",Søn af Friedrich Wilhelm III af P.,,,,,
Reg0102640,person,PERSON-REGISTER,,,,"Preussen, Elisabeth, Dronning af –, f. Prinsesse af Bayern (1801–1873)","Datter af Maximilian I af Bayern, g. 1823 m. Friedrich Wilhelm IV af P.",,,,,
Reg0102650,person,PERSON-REGISTER,,,,"Preussen, Friedrich II (den Store), Konge af – (1712–1786)",Konge 1740.,,,,,
Reg0102660,person,PERSON-REGISTER,,,,"Preussen, Friedrich (III), Prins af – (1831–1888)","Søn af Wilhelm I af P., Kronprins 1861, tysk Kejser og Konge af Preussen 1888.",,,,,
Reg0102670,person,PERSON-REGISTER,,,,"Preussen, Friedrich, Prins af – (1794–1863)",Brodersøn af Friedrich Wilhelm III af P.,,,,,
Reg0102680,person,PERSON-REGISTER,,,,"Preussen, Friedrich Wilhelm III, Konge af – (1770–1840)",Konge 1797.,,,,,
Reg0102690,person,PERSON-REGISTER,,,,"Preussen, Friedrich Wilhelm IV, Konge af – (1795–1861)","Søn af Friedrich Wilhelm III af P., Konge 1840.",,,,,
Reg0102700,person,PERSON-REGISTER,,,,"Preussen, Georg, Prins af – (1826–1902)",senere General i Kavalleriet.,,,,,
Reg0102710,person,PERSON-REGISTER,,,,"Preussen, Luise, Prinsesse af – (1838–1907)","Datter af Wilhelm (I) af P., g. 1856 m. Storhertug Friedrich I af Baden.",,,,,
Reg0102720,person,PERSON-REGISTER,,,,"Preussen, Maria, Prinsesse af –, f. Prinsesse af Sachsen-Weimar-Eisenach (1808–1877)","Datter af Carl Friedrich af Sachsen-Weimar-Eisenach, g. 1827 m. Prins Carl af P. (»Prinsesse Carl«).",,,,,
Reg0102730,person,PERSON-REGISTER,,,,"Preussen, Wilhelm (I), Prins af – (1797–1888)","Søn af Friedrich Wilhelm III af P., Konge 1861, tysk Kejser 1871.",,,,,
Reg0102740,person,PERSON-REGISTER,,,,"Preusser, Emma (1817–?)",g.m. G.L.P.,,,,,
Reg0102750,person,PERSON-REGISTER,,,,"Preusser, Gustav Ludwig (1796–?)","Storkøbmand i Leipzig, Konsul, Medlem af Gewandhaus’ Koncertdirektion.",,,,,
Reg0102760,person,PERSON-REGISTER,,,,Prial,fra Rio de Janeiro (1867).,,,,,
Reg0102770,person,PERSON-REGISTER,,,,"Price, Familien",,,,,,
Reg0102780,person,PERSON-REGISTER,,,,"Price, Adolph (1805–1890)",Mimiker.,,,,,
Reg0102790,person,PERSON-REGISTER,,,,"Price, Albert (1844–1927)","Søn af Rosa P., Portrætmaler og Skuespiller.",,,,,
Reg0102800,person,PERSON-REGISTER,,,,"Price, Amalie (1831–1892)","Datter af Rosa P., Skuespillerinde ved Gasino, g. 1862 m. Underlæge, senere Korpslæge i Søetaten Christian August Hagen.",,,,,
Reg0102810,person,PERSON-REGISTER,,,,"– Se også: Hagen, Amalie.",,,,,,
Reg0102820,person,PERSON-REGISTER,,,,"Price, August Christian (1849–1878)","Søn af Adolph P., Student 1867, cand. med. 1875, død som Lasaretlæge i den russisk-tyrkiske Krig.",,,,,
Reg0102830,person,PERSON-REGISTER,,,,"Price, Carl (1839–1909)","Søn af Rosa P., Skuespiller ved Casino og ved Det kgl. Teater.",,,,,
Reg0102840,person,PERSON-REGISTER,,,,"Price, Helga, f. Collin (1841–1918)","Datter af Gottlieb Collin, g. 1868 m. Carl P.",,,,,
Reg0102850,person,PERSON-REGISTER,,,,"– Se også: Collin, Helga.",,,,,,
Reg0102860,person,PERSON-REGISTER,,,,"Price, Juliette (1831–1906)","Datter af Adolph P., Solodanserinde ved Det kgl. Teater 1849–1866.",,,,,
Reg0102870,person,PERSON-REGISTER,,,,"Price, Julius (1833–1893)","Søn af Rosa P., Balletdanser ved Hofoperaen i Wien, senere Hofballetmester og Professor ved Konservatoriet.",,,,,
Reg0102880,person,PERSON-REGISTER,,,,"Price, Mathilde (1847–1937)","Datter af Adolph P., Balletelev 1863, Danserinde ved Det kgl. Teater 1867–1874, Malerinde.",,,,,
Reg0102890,person,PERSON-REGISTER,,,,"Price, Rosa, f. Lewin (1809–1887)","Danserinde, g.m. Mimikeren James P.",,,,,
Reg0102900,person,PERSON-REGISTER,,,,"Price, Sophie (1833–1905)","Datter af Adolph P., Danserinde ved Det kgl. Teater 1851–1870.",,,,,
Reg0102910,person,PERSON-REGISTER,,,,"Price, Waldemar (1836–1908)","Søn af Adolph P., Balletdanser ved Det kgl. Teater 1857–1901.",,,,,
Reg0102920,person,PERSON-REGISTER,,,,Priess,Bankier i Malaga 1862.,,,,,
Reg0102930,person,PERSON-REGISTER,,,,"Priesz, Frue","g.m. Bankier P., Malaga.",,,,,
Reg0102940,person,PERSON-REGISTER,,,,"Primon, Sophie, f. Schalburg",Aarhus 1873.,,,,,
Reg0102950,person,PERSON-REGISTER,,,,"Printzlau, Ferdinand (1794–1865)","fhv. Bogholder og Hovedkasserer ved Det kgl. Teater, Straffefange 1838–1854.",,,,,
Reg0102960,person,PERSON-REGISTER,,,,"Printzlau, Frederik (1814–1859)","Søn af Ferdinand P., Skuespiller i Provinserne, ved Det kgl. Teater 1853.",,,,,
Reg0102970,person,PERSON-REGISTER,,,,"Prior, H. P. (1813–1875)","Skibsreder, Grosserer.",,,,,
Reg0102980,person,PERSON-REGISTER,,,,"Prior, Lauritz (1840–1879)","Søn af H.P.P., Billedhugger.",,,,,
Reg0102990,person,PERSON-REGISTER,,,,"Prokesch von Osten, Anton, Friherre, senere Greve (1795–1876)","Østrigsk Diplomat og Forfatter, 1834–1849 Gesandt i Athen.",,,,,
Reg0103000,person,PERSON-REGISTER,,,,"Prokesch von Osten, Irene v., Friherreinde senere Grevinde, f. Kiesewetter von Wiesenbrunn (1811–1872)",g. 1832 m. Anton P.v.O.,,,,,
Reg0103010,person,PERSON-REGISTER,,,,"Prokesch-Osten, Irene von, Grevinde (1841–1898)","Datter af Anton P.v.O., g. 1860 m. østrigsk Legationsraad, Friherre Franz von Reyer.",,,,,
Reg0103020,person,PERSON-REGISTER,,,,"Prom, Jacob Nicolai (død 1841)","Kaptajn, Inspektør, Skrive- og Tegnelærer på Herlufsholm 1831–1841.",,,,,
Reg0103030,person,PERSON-REGISTER,,,,"Prutz, Ida, f. Biode (1819–?)",g.1841 m. Robert P.,,,,,
Reg0103040,person,PERSON-REGISTER,,,,"Prutz, Robert (1816–1872)","Tysk Forfatter, 1849–1859 Professor i Litteraturhistorie i Halle.",,,,,
Reg0103050,person,PERSON-REGISTER,,,,Prôll,"Tysk Læge i Nizza og Bad Gas tein, Nizza 14.12.1869.",,,,,
Reg0103060,person,PERSON-REGISTER,,,,"Prômmel, Julius (ca. 1805–efter 1844)",Marinemaler fra Hamburg.,,,,,
Reg0103070,person,PERSON-REGISTER,,,,"Prøsilius, Ghristoph Peter Julius (1827–1860)","Sekondløjtnant i Søetaten, 1852 Premierløjtnant, 1858 Løjtnant.",,,,,
Reg0103080,person,PERSON-REGISTER,,,,"Prøvensen, A. (1826–1888)","Grosserer, senere Bankdirektør, Medlem af Odense Kommunalbestyrelse.",,,,,
Reg0103090,person,PERSON-REGISTER,,,,"Puerari, Frédéric (1802–1869)","Søn af M.-N.P., Arkitekt i Genève.",,,,,
Reg0103100,person,PERSON-REGISTER,,,,"Puerari, Jeannette (1799–1866)",Datter af M.-N.P.,,,,,
Reg0103110,person,PERSON-REGISTER,,,,"Puerari, Louise-Emilie (1801–1874)",Datter af M.-N.P.,,,,,
Reg0103120,person,PERSON-REGISTER,,,,"Puerari, Marc-Nicolas (1766–1845)","Professor, Genève.",,,,,
Reg0103130,person,PERSON-REGISTER,,,,"Puget, se: Du Puget.",,,,,,
Reg0103140,person,PERSON-REGISTER,,,,"Puggaard, Bolette (1844–1929)","Datter af Rudolph P., g. 1864 m. Emil Hartmann.",,,,,
Reg0103150,person,PERSON-REGISTER,,,,"– Se også: Hartmann, Bolette.",,,,,,
Reg0103160,person,PERSON-REGISTER,,,,"Puggaard, G. (1823–1864)","Søn af Hans P., cand. polyt. 1846, dr.phil. 1851, Geolog.",,,,,
Reg0103170,person,PERSON-REGISTER,,,,"Puggaard, Hans (1788–1866)","Grosserer, Etatsraad 1863.",,,,,
Reg0103180,person,PERSON-REGISTER,,,,"Puggaard, Hans (1845–1895)","Søn af Rudolph P., Grosserer.",,,,,
Reg0103190,person,PERSON-REGISTER,,,,"Puggaard, Rudolph (1818–1885)","Søn af Hans P., Grosserer.",,,,,
Reg0103200,person,PERSON-REGISTER,,,,"Puggaard, Rudolph Christopher (1849–1873)",Søn af Rudolph P.,,,,,
Reg0103210,person,PERSON-REGISTER,,,,"Puggaard, Signe, f. Andréa, adopt. Brandt (1824–1897)",g. 1843 m. Rudolph P.,,,,,
Reg0103220,person,PERSON-REGISTER,,,,"Puggaard, Signe (1847–1899)","Datter af Rudolph P., g. 1871 m. Grosserer Henry Tegner.",,,,,
Reg0103230,person,PERSON-REGISTER,,,,"Pulszky, Franz Aurel, Edler von Lebocz und Gsesalm (1814–1897)","ungarsk Forfatter, Arkæolog og Politiker.",,,,,
Reg0103240,person,PERSON-REGISTER,,,,"Pulszky, Therese von, f. Walter (1819–1866)","Østrigsk Forfatterinde (Therese Walter), Datter af Henriette Walter, g.m. Fr.A.P.",,,,,
Reg0103250,person,PERSON-REGISTER,,,,"Putnam, Sally G.","Amerikansk Amatørtegner, Medudgiver af Hans Andersens Good Wishes for the Children.",,,,,
Reg0103260,person,PERSON-REGISTER,,,,"Pycke de Peteghem, Albertine, Baronesse, f. Heldewier (1829–1907)","tidligere Æresdame hos Dronningen af Nederlandene, g. 1859 m. Amédée P. de P.",,,,,
Reg0103270,person,PERSON-REGISTER,,,,"Pycke de Peteghem, Amédée, Baron (1824–1898)",Belgisk Gesandt i Lissabon 1866.,,,,,
Reg0103280,person,PERSON-REGISTER,,,,"Piickler-Muskau, Hermann Ludwig Heinrich von, Fyrste (1785–1871)",Tysk Forfatter og Havearkitekt.,,,,,
Reg0103290,person,PERSON-REGISTER,,,,Pyrrhos (318–272 f.Chr.),Konge af Epeiros.,,,,,
Reg0103300,person,PERSON-REGISTER,,,,"Pætges, Henriette, f. Hartwig (1780–1861)","Enke efter Vintapper, Traktør Christian Heinrich P., Moder til Johanne Luise Heiberg.",,,,,
Reg0103310,person,PERSON-REGISTER,,,,"Pätges, Johan Anton (1807–1883)","Søn af Henriette P., Skuespiller ved Det kgl. Teater 1828–1867, Broder til Johanne Luise Heiberg.",,,,,
Reg0103320,person,PERSON-REGISTER,,,,"Paetz, Harald (1837–1895)","Skuespiller ved Det kgl. Teater 1855–1865, 1865 Fotograf, 1872 kgl. Hoffotograf.",,,,,
Reg0103330,person,PERSON-REGISTER,,,,"Paetz, Julie, f. Smith (1843–1918)","Skuespillerinde ved Det kgl. Teater 1858–1864, g. 1864 m. Harald P.",,,,,
Reg0103340,person,PERSON-REGISTER,,,,"– Se også: Smith, Julie.",,,,,,
Reg0103350,person,PERSON-REGISTER,,,,"Pødenphant, W. S. (1797–1881)",Provinsskuespiller og Teaterdirektør.,,,,,
Reg0103360,person,PERSON-REGISTER,,,,"Quatrefages de Bréau, Jean Louis Armand de (1810–1892)","Fransk Naturforsker og Antropolog, Professor ved Musée d’histoire naturelle i Paris, deltog i den internationale arkæologiske Kongres i København 27.8.-5.9.1869.",,,,,
Reg0103370,person,PERSON-REGISTER,,,,"Quehl, Ryne (død 1864)","dr.phil., preussisk Generalkonsul i København 1853–1864, Grundlægger af Central-Press-Amt.",,,,,
Reg0103380,person,PERSON-REGISTER,,,,"Querfeldt, Edler von, se: Querfurth, G. O. Edler von.",,,,,,
Reg0103390,person,PERSON-REGISTER,,,,"Querfurth, G. O.",Edler von.,,,,,
Reg0103400,person,PERSON-REGISTER,,,,"Quételet, Jacques (1796–1874)","Belgisk Matematiker og Statistiker, Direktør for det kgl. Observatorium i Briissel.",,,,,
Reg0103410,person,PERSON-REGISTER,,,,"Quiding, Charlotte, f. Bremer (1800–1873)","Datter af Birgitta Charlotte Bremer, g. 1830 m. Peter Q.",,,,,
Reg0103420,person,PERSON-REGISTER,,,,"Quiding, Peter (1797–1880)","Justitieråd (□: svensk Højesteretsdommer) 1847, Svoger til Fredrika Bremer.",,,,,
Reg0103430,person,PERSON-REGISTER,,,,"Quistgaard, Jeppe Christensen (1781–1850)","Overlærer i Slagelse, Rektor 1826, 1838 Sognepræst i Aagerup, 1840 Konsistorialraad.",,,,,
Reg0103440,person,PERSON-REGISTER,,,,"Qvarnstrom, G. G. (1810–1867)",Svensk Billedhugger.,,,,,
Reg0103450,person,PERSON-REGISTER,,,,"Qvistgaard, Carl Julius Rehling- (1806–1877)","Godsejer, Lyngbygaard.",,,,,
Reg0103460,person,PERSON-REGISTER,,,,"Qvistgaard, Hertha Johanne (1849–?)",Datter af C.J.R.-Q.,,,,,
Reg0103470,person,PERSON-REGISTER,,,,"Qvistgaard, Jenny (1847–1933)","Datter af C.J.R.-Q., g. 1867 m. Charles de Neergaard.",,,,,
Reg0103480,person,PERSON-REGISTER,,,,"Qvistgaard, Johanne Marie Mariane Rehling-, f. Petersen (1816–1902)",g. 1843 m. Carl Julius R.-Q.,,,,,
Reg0103490,person,PERSON-REGISTER,,,,"Qvistgaard, Mary (1848–?)","Datter af C.J.R.-Q., g. 1872 m. Proprietær Chr. Bay, Follerupgaard.",,,,,
Reg0103500,person,PERSON-REGISTER,,,,"Qvistgaard, Victor Emilius (1838–1893)","Brodersøn af C.J.R.-Q., Godsejer, Gjerdrup.",,,,,
Reg0103510,person,PERSON-REGISTER,,,,"Qvortrup, Christen Hansen (1809–1863)","Elev i Slagelse Skole, Student 1828, senere Sognepræst i Aminge.",,,,,
Reg0103520,person,PERSON-REGISTER,,,,"Qvoten, Salomon von (ca. 1690–ca. 1750)","Teaterentreprenør, Tandmedikus.",,,,,
Reg0103530,person,PERSON-REGISTER,,,,"R., se: Voigt, Riborg.",,,,,,
Reg0103540,person,PERSON-REGISTER,,,,"Raaschou, Diderik August (1835–1912)","Student 1854, cand. jur. 1862, Sagfører i Hillerød, 1881 Overretsagfører.",,,,,
Reg0103550,person,PERSON-REGISTER,,,,"Raasløff, Agnete, f. Toft (1814–1891)",g. 1842 m. Harald R.,,,,,
Reg0103560,person,PERSON-REGISTER,,,,"Raasløff, Anna (1843–1907)","Datter af Waldemar R., g. 1875 m. Præst for den tysk-evangeliske Menighed i Cairo, senere Fursti. Schwarzburgischer Generalsuperintendent og Hofpræst, dr.theol. Arno Trautvetter.",,,,,
Reg0103570,person,PERSON-REGISTER,,,,"Raasløff, Harald (1810–1893)","Student 1828, Minister for Slesvig 1854–1856, for Holsten og Lauenborg 1860–1861, Konferensraad 1854, Medstifter af Augustforeningen.",,,,,
Reg0103580,person,PERSON-REGISTER,,,,"Raasløff, Harald (f. ca. 1855)","(var 14 år ved folketællingen 1870), Søn af Waldemar R.",,,,,
Reg0103590,person,PERSON-REGISTER,,,,"Raasløff, Marie Anne Christine Caroline, f. Smith (1815–1891)","Datter af Justitsraad N. Leigh Smith til Bækkeskov, g. 1842 m. Waldemar R.",,,,,
Reg0103600,person,PERSON-REGISTER,,,,"Raasløff, Waldemar (1815–1883)","Broder til Harald R., dansk overordentlig Gesandt i Washington 1859–1866, kar.Generalmajor 1866, Krigsminister 1866–1870, kar.Generalløjtnant 1870.",,,,,
Reg0103610,person,PERSON-REGISTER,,,,"Rabe, Gustaf (1813–1870)","fil.magister, Docent i Uppsala, senere Rektor for Stockholms Gymnasium, Pædagog, Lærebogsforfatter.",,,,,
Reg0103620,person,PERSON-REGISTER,,,,"Raben, se også: Raben-Levetzau.",,,,,,
Reg0103630,person,PERSON-REGISTER,,,,"Raben, Frue",Berlin (Wildbad August 1855).,,,,,
Reg0103640,person,PERSON-REGISTER,,,,"Raben, Amalie Christiane (1794–1865)",Søster til C.V.Raben-Levetzau.,,,,,
Reg0103650,person,PERSON-REGISTER,,,,"Raben, Charlotte (1791–1873)","Søster til Gari Vilhelm Raben-Levetzau, Kusine til Grev Gebhard Moltke-Hvitfeldt.",,,,,
Reg0103660,person,PERSON-REGISTER,,,,"Raben, Elisabeth (Lise) (1782–1864)","Søster til Carl Vilhelm Raben-Levetzau, Klosterfrøken i St. Johannis Kloster ved Slesvig.",,,,,
Reg0103670,person,PERSON-REGISTER,,,,"Raben, Gregers Christian, Lensgreve (1796–1875)","Besidder af Grevskabet Christiansholm (Aalholm m.v.), Kammerherre, Hofjægermester, dr.phil.",,,,,
Reg0103680,person,PERSON-REGISTER,,,,"Raben-Levetzau, Carl Vilhelm (1789–1870)","Godsejer, Besidder af Beidringe, Bremersvold m.m., Stænderdeputeret, Kammerherre, 1869 Gehejmekonferensraad, Legatstifter.",,,,,
Reg0103690,person,PERSON-REGISTER,,,,"Raben-Levetzau, Frederik, Greve (1850–1933)","Søn af Siegfriede R.-L., Discipel i Roskilde Katedralskole, Student 1870, 1889 Lensgreve, Godsejer (Aalholm m.m.), Udenrigsminister 1905–1908.",,,,,
Reg0103700,person,PERSON-REGISTER,,,,"Raben-Levetzau, Julia, f. Bornemann (1808–1888)","g.1830 m. Carl Vilhelm R.-L., 1876 Overhofmesterinde hos Dronning Louise af Danmark.",,,,,
Reg0103710,person,PERSON-REGISTER,,,,"Raben-Levetzau, Siegfriede Victoire, f. von Krogh (1823–1898)","g.1845 m. senere Lensgreve Josias R.-L., Lekkende.",,,,,
Reg0103720,person,PERSON-REGISTER,,,,"Rachel, Elisabeth Felix (1821–1858)",Fransk Skuespillerinde.,,,,,
Reg0103730,person,PERSON-REGISTER,,,,"Racine, Jean (1639–1699)",Fransk Digter.,,,,,
Reg0103740,person,PERSON-REGISTER,,,,"Radcliffe, Ann, f. Ward (1764–1823)",Engelsk Romanforfatterinde.,,,,,
Reg0103750,person,PERSON-REGISTER,,,,"Radiese witch, Thomas",Vært i Küstendje 1841.,,,,,
Reg0103760,person,PERSON-REGISTER,,,,"Radziwill, Wilhelm","Fyrste (1797–1870), preussisk Generalmajor.",,,,,
Reg0103770,person,PERSON-REGISTER,,,,Rafael (Raffaello Santi) (1483–1520),Italiensk Maler.,,,,,
Reg0103780,person,PERSON-REGISTER,,,,"Raffel, Albert (død 1883, 78 år gl.)",Købmand i Aalborg.,,,,,
Reg0103790,person,PERSON-REGISTER,,,,"Raffenberg, Adelheid Cathrine (1843–1939)",senere Selskabsdame hos Grosserer Alfred Hage og Sanglærerinde ved de højere private Pigeskoler i Kbhvn.,,,,,
Reg0103800,person,PERSON-REGISTER,,,,"Raffenberg, Petra Dorthea (1859–1934)","Datter af Købmand J.A.R. i Middelfart, Organist ved St. Nicolai Kirke i Middelfart 1892–1930.",,,,,
Reg0103810,person,PERSON-REGISTER,,,,"Rafn, C. C. (1795–1864)","Stifter af og Sekretær i Det kgl. nordiske Oldskriftsselskab, tit. Professor 1826, Oldforsker.",,,,,
Reg0103820,person,PERSON-REGISTER,,,,"Rafn, Caroline (1802–1883)",Klosterfrøken i Vemmetofte.,,,,,
Reg0103830,person,PERSON-REGISTER,,,,"Rafn, Edvard (1803–1872)","Broder til Caroline R., Proprietær, senere kgl. Klasselotterikollektør i Roskilde.",,,,,
Reg0103840,person,PERSON-REGISTER,,,,"Ragvald Knaphöfde, se: Sverrig.",,,,,,
Reg0103850,person,PERSON-REGISTER,,,,"Rahbek, Karen Margrethe (Kamma), f. Heger (1775–1829)",g. 1798 m. Knud Lyne R.,,,,,
Reg0103860,person,PERSON-REGISTER,,,,"Rahbek, Knud Lyne (1760–1830)","Professor ved Kbhs. Universitet, Forfatter.",,,,,
Reg0103870,person,PERSON-REGISTER,,,,"Rahbek, Nahyda, f. Major (1804–1882)",Enke efter Otto Holger R.,,,,,
Reg0103880,person,PERSON-REGISTER,,,,"Rahbek, Otto Holger (1785–1851)","Halvbroder til Knud Lyne R., svensk-norsk Generalkonsul.",,,,,
Reg0103890,person,PERSON-REGISTER,,,,"Raimund, Ferdinand (1790–1836)",Østrigsk Skuespiller og Digter.,,,,,
Reg0103900,person,PERSON-REGISTER,,,,"Ramberg, Arthur von, Friherre (1819–1875)",østrigsk-tysk Historie- og Genremaler.,,,,,
Reg0103910,person,PERSON-REGISTER,,,,"Rambusch, H. J. V. (1825–1886)","Sekondløjtnant i Søetaten, 1850 Næstkommanderende i Dampskibet Slesvig, Kaptajn 1868, Afsked 1876, kar. Kommandør.",,,,,
Reg0103920,person,PERSON-REGISTER,,,,"Rambusch, Hartvig Heinrich (1785–1870)","Amtsforvalter for Antvorskov og Korsør Amtstuedistrikt 1811–1862, Etatsraad 1835.",,,,,
Reg0103930,person,PERSON-REGISTER,,,,"Rambusch, W. T. (1839–1896)","Advokat i Minneapolis (senere i Wisconsin), dansk Vicekonsul.",,,,,
Reg0103940,person,PERSON-REGISTER,,,,"Ramel, Hans, Friherre (1807–1856)","Svensk Løjtnant, Besidder af Fideikommisgodset Ovedskloster, Skaane.",,,,,
Reg0103950,person,PERSON-REGISTER,,,,"Ramler, se: Ramel.",,,,,,
Reg0103960,person,PERSON-REGISTER,,,,"Ramsay, Bror Jacob (1802–1873)",Svensk Kammerherre.,,,,,
Reg0103970,person,PERSON-REGISTER,,,,"Ramsay, Christina Gharlotta, f. Wästfelt (1812–1895)",g.1836 m. Otto Joh. R.,,,,,
Reg0103980,person,PERSON-REGISTER,,,,"Ramsay, Maria Lovisa (1829–1880)","Datter af Otto Johan Henrik R., Besidder af Hellekis, g. 1850 m. Kammerherre Axel Melker von Arben.",,,,,
Reg0103990,person,PERSON-REGISTER,,,,"Ramsay, Otto Johan Henrik (1800–1862)","Svensk Løjtnant, senere ansat i de svenske Jernbaners Materialforvaltning.",,,,,
Reg0104000,person,PERSON-REGISTER,,,,"Ramshardt, Anna Elisabeth (1785–1868)",Datter af Kontreadmiral Peder R.,,,,,
Reg0104010,person,PERSON-REGISTER,,,,"Ramshardt, Christiane (1790–1843)",Søster til Anna Elisabeth R.,,,,,
Reg0104020,person,PERSON-REGISTER,,,,"Ramshardt, Johanne Jakobe (1781–1852)",Søster til Anna Elisabeth R.,,,,,
Reg0104030,person,PERSON-REGISTER,,,,"Ramus, Johan (1650–1718)","Sognepræst, Norderhov, Ringerike, norsk Forfatter.",,,,,
Reg0104040,person,PERSON-REGISTER,,,,"Ranke, Leopold von (1795–1886)",Tysk Historiker.,,,,,
Reg0104050,person,PERSON-REGISTER,,,,Rantzau,"Greve, Passager på Dampskibet Stören 14.6.1844.",,,,,
Reg0104060,person,PERSON-REGISTER,,,,"Rantzau, August","Lensgreve (1840–1904) til det grevelige Rantzauske Forlods, senere Hofjægermester.",,,,,
Reg0104070,person,PERSON-REGISTER,,,,"Rantzau, Carl, Rigsgreve (1769–1847)","Broder til Conrad Rantzau-Breitenburg, Oberstløjtnant, Kammerherre.",,,,,
Reg0104080,person,PERSON-REGISTER,,,,"Rantzau, Carl, Greve (1846–1925)","senere Lensgreve, Besidder af Rosenvold, Kammerherre.",,,,,
Reg0104090,person,PERSON-REGISTER,,,,"Rantzau-Breitenburg, Conrad, Rigsgreve (1773–1845)","Gehejmestatsminister, Besidder af Breitenburg.",,,,,
