vol,page,date,month,year,heading,text
VII,11,1866-01-19,Januar,1866,Fredag 19,"011-26     Fredag 19 Meget træt og søvnig, blev vækket af Portneren"
VII,12,1866-01-19,Januar,1866,Fredag 19,"012-01         som mældte en Hr Rasmussen fra Odense, jeg kunde da ikke
012-02         tage imod ham og bad ham skrive. Besøgt Henriques, Collins,
012-03         Eckardts & — Middag hos Fru Kock, efter Bordet fik den
012-04         unge Fru Kock Barselveer, saa jeg skyndte mig bort. Hørte
012-05         i Theatret første Act af Figaros Bryllup; før jeg gik derhen [5]
012-06         traf jeg ved min Dør denne Rasmussen, jeg gav ham kun en
012-07         ₻ da jeg senere kom fra Theatret laae Brev fra ham med
012-08         Fodposten, havde jeg modtaget det tidligere da havde jeg
012-09         givet ham mere. — Det forstemte mig."
VII,12,1866-01-20,Januar,1866,Løverdag 20,"012-10     Løverdag 20 Imorges har Rasmussen igjen været her og er [10]
012-11         viist bort af Portneren, det gjør mig ondt. Besøgt Grevinde
012-12         Frijs, seet hende og Døttrene, traf der Caroline Hanck med
012-13         Læssøes Børn. Regn og Rusk. Sendt Brev til Boghandler
012-14         Marius Petersen i Hjørring. Middag hos Kammerherreinde
012-15         Neergaard; jeg fik en deilig duftende Bouquet af Violer [15]
012-16         samt spansk Jasmin, Juleroser og Venushaar, jeg bragte den
012-17         til Jette Collin. I Theatret Ole Bull, han interesserer mig
012-18         ikke. Fandt hjemme Bog og Brev fra Forfatterinden til
012-19         »Fortids Skygge«, hun havde selv bragt samme i Hotellet
012-20         og bad mig besøge sig. Fik hos Fru Neergaard eet af disse [20]
012-21         tydske, rupinske, danske Billeder med Nordens berømte
012-22         Mænd hvor jeg da ogsaa var. I Børnetidende til imorgen
012-23         staaer et Digt dediceret til mig. »Nu gaaer det jo godt hjemme«,
012-24         sagde jeg til Eckardt. Godt, sagde han bittert, tænk
012-25         hun har Lyst til at spille Konen i de Nygifte, det er jo vor [25]
012-26         Historie, men kun at Manden ikke modtager Velgjerningen
012-27         af Svigerforældrene. Imorges fik jeg Bud at den unge Fru
012-28         Kock iaftes Klokken 7 havde født en Datter."
VII,13,1866-01-21,Januar,1866,Søndag 19.[ɔ: 21.],"013-01     Søndag 19.[ɔ: 21.] Klar Luft. Kjørt ud til Etatsraad
013-02         Drevsens i Rosenvænget; Violerne blomstrede i Haven,
013-03         Juleroser, Bellis og store gule Foraarsblomster. Spiiste Frokost
013-04         der. Gik ind til Theodor Collin, havde Hold i Siden
013-05         af Maven og Brystet. Besøgt Fru Ørsted og Kocks. Middag [5]
013-06         hos Henriques, her var den legemlig smukke (ikke inteligent
013-07         smukke) Carstensen der med den unge Holmblad skal
013-08         reise til Holland, Paris og Tydskland, han var meget opfyldt
013-09         deraf; vi mødes sikkert. Gik i Theatret til Faust, omtrent
013-10         fire Acter. Hjem og drak Portviin for Maven, og sad i dolce [10]
013-11         farniente om Reisen, tænkte jeg, alvorligt, da maatte jeg
013-12         vende mig til Gud om Naade, thi denne bliver min sidste."
VII,13,1866-01-22,Januar,1866,Mandag 20 [ɔ: 22.],"013-13     Mandag 20 [ɔ: 22.]  Regnveir; følt mig mindre vel, Gammel
013-14         Mands Fornemmelse! Skriv med den gamle Mands
013-15         Ængstelse for at reise ud, hans Savn af dit og dat i Hjemmet, [15]
013-16         og derpaa den unges Forhaabning og Alt i Rosenrødt.
013-17         Var hos Bramsen da hans kunstige Tænder skar mig Hul i
013-18         Munden; sendt Manuskript og Brev til Skolelærer Knudsen
013-19         ved Aarhuus. Brev til Fru Scavenius. Middag hos Hartmann,
013-20         hvor jeg kom i daglige Klæder og saa var der Afskedsgilde for [20]
013-21         Skolelærer Ottesen der gaaer til Jylland og flere Fremmede,
013-22         blandt andre Præsten Digteren Fibiger. I Theatret Hertzs
013-23         Stykke Onkelen fra Californien, der rives ned, men var mig
013-24         ganske interessant. — Ole Bull spillede Violin, det forekom
013-25         mig hans bedste Aften, jeg morer mig ellers ikke ved [25]
013-26         det. Brev fra Brødrene Brandt, jeg har skrevet til den der
013-27         ikke har indbudt mig men nu faaer jeg Indbydelse fra
013-28         denne."
VII,14,1866-01-23,Januar,1866,Tirsdag 21 [ɔ: 23.],"014-01     Tirsdag 21 [ɔ: 23.] Noget Solskin. Brev fra Frøkenen ved
014-02         Kjøge. Gik ud til Louise Lind, der var ikke Sporvogn at
014-03         øine, spiiste saa hos Drevsens, der drak min Skaal til Afreise.
014-04         Kjørte ind til Casino og saae Hr Sørensen morer sig, et raat,
014-05         daarligt Stykke, men Publicum klappede og Hr Erik Bøgh [5]
014-06         har indrømmet det en Deel gode Sider."
VII,14,1866-01-24,Januar,1866,Onsdag 22. . [ɔ: 24.],"014-07     Onsdag 22. [ɔ: 24.] Hos Tanddoctoren. Mere klart Veir
014-08         og noget koldt. Middag hos E. Collin, som det hedte et Afskedsgilde
014-09         for mig, men der vare Folk der ikke kunde regnes
014-10         til de der ved den Leilighed skulde indbydes; saaledes [10]
014-11         Procurator Bunzen med Frue, forrige Minister David med
014-12         Frue; der var af mine egentligt kun Hartmann og hans
014-13         Kone, Drevsen og Linds. Gik i Theatret til Ole Bull, det
014-14         sædvanlige Indtryk. I Dag mødte jeg ham paa Gaden. Vi
014-15         boe i Hotel sammen, jeg besøgte ham strax, han har ikke [15]
014-16         været hos mig; jeg gjør Dem en Vesit endnu før Af reisen
014-17         sagde jeg. »De knuser mig!« svarede han."
VII,14,1866-01-25,Januar,1866,Torsdag 23. . [ɔ: 25.],"014-18     Torsdag 23. [ɔ: 25.] Til Klokken 9 fik jeg ikke min Vinterfrakke
014-19         fra Skrædderen, han gav mig da en anden ny at
014-20         gaae med til op ad Dagen jeg fik min; da jeg kom ud paa [20]
014-21         Gaden, havde jeg Tanken om at den var en Andens, om nu
014-22         han kom og sagde: det er min Frakke De gaaer med; jeg
014-23         syntes Folk saae paa mig; før 12 kom min egen til mig. Besøgt
014-24         Fru Kock, Berners, Watt og Billes. Middag hos Fru
014-25         Ørsted, hun var i Søndags, efter at jeg var der, blevet syg, [25]
014-26         men nu igjen bedre; imidlertid spiiste jeg kun med Mathilde
014-27         og Fru Scharling. Gik derfra hen til Reitzel at sige Levvel."
VII,15,1866-01-25,Januar,1866,Torsdag 23. . [ɔ: 25.],"015-01         Han sagde mig at der skulde nu et nyt Oplag af Improvisatoren,
015-02         De to Baronesser, og Billedbog uden Billeder; dernæst
015-03         gik han ind paa at jeg til Nytaar ordnede et Udvalg af mine
015-04         Digte; saaledes synes Reisen selv i otte Maaneder at være
015-05         dækket; det satte mig i Humeur; jeg maatte hen til Jette [5]
015-06         Collin og fortælle det. Gik saa i Kongens Theater at see
015-07         Hedbergs Drama: Brylluppet paa Ulfsbjerg; Hedberg var
015-08         kommet fra Stockholm og var i Theatret. Stykket tiltalte mig
015-09         og vandt stigende, stærkt Bifald, men der var ved Teppets
015-10         Fald dog nogle Hyssere. [10]"
VII,15,1866-01-26,Januar,1866,Fredag 24. [ɔ: 26.] .,"015-11     Fredag 24. [ɔ: 26.] Gik ud paa Christianshavn til Etatsraad
015-12         Broberg for med eet af hans Skibe at faae mine Bøger
015-13         til O Neil i Lissabon, men der gik ingen. Var saa lidt over
015-14         12 hos Eckardts for efter Løfte at læse for Forfatterinden
015-15         Magdalene Thorsen; der var ogsaa Digteren Hedberg, som [15]
015-16         fik et Exemplar af det sidste Eventyr-Hefte; der var Skuespillerinden
015-17         Frøken Møller med to Søstre og mange Flere,
015-18         der var stor Henrykkelse over at høre mig læse, nu først fik
015-19         man det rette Begreb om mine Eventyr, denne sædvanlige
015-20         Tale lød. Da jeg kom hjem fik jeg Besøg af Fru Ida Kock. — [20]
015-21         Imorges Brev fra Hr Pastor Thisted. Gik op til Carl Andersen
015-22         og leverede ham det mig tilsendte Manuskript fra Skolelærer
015-23         Carstensen. Gik derfra til Justitsraad Berners ½5 men
015-24         det var først Klokken 5; jeg var da den første, men blev
015-25         hjerteligt modtaget, siden kom Husets Eier min Ven Hofjægermester [25]
015-26         Ernst Bildsted med Frue og to Døttre, stor, riig
015-27         Middag; jeg havde Fruen tilbords; Jastrau med sin unge"
VII,16,1866-01-26,Januar,1866,Fredag 24. [ɔ: 26.] .,"016-01         tydske Kone var der, Schram og Hultmann[.] Berner udbragte
016-02         en Skaal for Frøken Bildsted og en Søeofficer........
016-03         som forlovede, derpaa min Skaal; siden kom flere og jeg udbragte
016-04         een for Fruen som jeg fik Schram til at lægge Musik
016-05         under Texten. — Jeg blev derpaa af Scheel fra Odense opfordret [5]
016-06         til at læse et Eventyr, han havde aldrig hørt mig læse
016-07         og først ved min Læsning kom mine Digtninger i den rigtige
016-08         Belysning. Jeg læste fem Eventyr. Schram, Jastrau (som
016-09         aldrig før havde hørt mig læse), var med Hultmann i Extase.
016-10         Jeg blev imidlertid saa angrebet der af og træt at jeg Klokken [10]
016-11         9 tog bort, kjørte hjem og havde uhyre Træthed hele
016-12         Natten efter denne Dag."
VII,16,1866-01-27,Januar,1866,Løverdag 25 [ɔ: 27.],"016-13     Løverdag 25 [ɔ: 27.] Gjerne havde jeg sovet længe, saa
016-14         særdeles træt var jeg, men henimod ni bankedes paa Døren
016-15         og Budet fra det udenlandske Departement kom, bragte mig [15]
016-16         Brev til de fremmede Consuler og Passet endogsaa Viseret,
016-17         jeg som i først i Dag vilde løse det i Politiet og mod Middag
016-18         bringe det i udenlandsk Departement; jeg saae efter, og seer
016-19         at Holland, Belgien og Portugal, hvor jeg just vil opholde
016-20         mig ere udeladte deri, derimod har man givet mig Engeland [20]
016-21         og Italien, hvor jeg slet ikke tænker paa at komme, ja Italien
016-22         havde endogsaa sine Visa. Jeg blev nerveus; gav Budet
016-23         Passet tilbage. Var derpaa i Privatbanken at ordne med
016-24         Creditiv, paa Veien til Fru Kock mødte jeg een af de unge
016-25         Herrer (Kofod) i udenlandske Departement, han overtog [25]
016-26         at ordne med Passet. Sagde Lev vel til Fru Kock. Middag
016-27         hos Hammerich, hvor den svenske Forfatter Hedberg var, det
016-28         var heelt skandinavisk stemte danske jeg traf, saaledes den"
VII,17,1866-01-27,Januar,1866,Løverdag 25 [ɔ: 27.],"017-01         tomme sqvaldrende Pastor Helveg, Professor Flor, Professor
017-02         Clausen, Digteren Richard, Konferentsraad Hall. med Hedberg
017-03         var den svenske Musiker Hedberg, Watt og Hartmann
017-04         vare der & — Hedberg, Hartmann og jeg gik i Theatret til
017-05         anden Forestilling af Brylluppet paa Ulfsbjerg, det gik godt [5]
017-06         og vandt Bifald."
VII,17,1866-01-28,Januar,1866,Søndag 28.,"017-07     Søndag 28. Kjørt med Spoervogn ud at sige Lev vel hos
017-08         Linds, derpaa hos Etatsraad Wedel og endelig hos Drevsens,
017-09         Viggo traf jeg dog ikke hjemme. Kjørt ind til Byen og var
017-10         precise 12 hos Hartmanns for at læse, men da den unge Pige [10]
017-11         der skulde høre det og var indbudt til ½12 først kom ½1
017-12         gik jeg uden Læsning hen til Theodor Collin hvor jeg ved
017-13         Kaffebordet fik sagt Levvel til flere af den collinske Familie.
017-14         Hjemme laae til mig en spansk Avis fra Rio Janeero hvori
017-15         staar »Keiserens nye Klæder«. Blev plaget med flere Breve [15]
017-16         om at gjøre Folk Tjenester. Gik til Melchiors hvor jeg skulde
017-17         have tilbragt Middagen og lovede at spise der paa Tirsdag.
017-18         Sagt Levvel til Fru Ørsted og Mathilde. Middag hos Henriques
017-19         med Gades og Erslevs, vi fik Østers og flere Vine, min
017-20         Skaal drukket; gik saa lidt i Theatret til Elverhøi. [20]"
VII,17,1866-01-29,Januar,1866,"Mandag 29,","017-21     Mandag 29, Graat og Regn; løb to Gange til Eduard
017-22         Collin før jeg traf ham og fik Pengene til Creditiverne, gik
017-23         saa i Privat-Banken og fik et Creditiv paa 1000 Franks og
017-24         kjøbte 4 hundreddalers Beviser; var saa hos Photographen
017-25         Hansen, mens jeg sad kom Ole Bull, han begyndte strax at [25]
017-26         spille, det fik forskjelligt Udtryk i mit Ansigt, saa at jeg"
VII,18,1866-01-29,Januar,1866,"Mandag 29,","018-01         maatte sidde om igjen efter at Ole Bull med Selskab havde
018-02         maattet fjerne sig. — Gik saa til Grevinde Frijs og sagde
018-03         hende, alle Børnene og Gouvernanterne Levvel, hun lagde
018-04         mig det isinde at sige Lev vel hos Kongen; gik saa at indvexle
018-05         Guld og preusiske Sædler, syede dem ind og løb i Byen [5]
018-06         at faae det Meeste istand til Reisen. Middag hos Kammerherreinde
018-07         Neergaard og derpaa i Casino hos Italienerne, jeg
018-08         fik en ung Herre der altid hilser mig venligt til at bytte Plads
018-09         med mig, fra at sidde i Midten og komme i Ydderkanten;
018-10         jeg fik Plads ved Søeofficeren Grev Scheel og Staldmester [10]
018-11         Schelé, som jeg kan godt lide. —"
VII,18,1866-01-30,Januar,1866,Tirsdag 30.,"018-12     Tirsdag 30. Igaar hos Kammerherreinde Neergaard før
018-13         vi gik tilbords, lynede det stærk, med blaagrønt Skjær og
018-14         Tordenen rullede; det skal have slaaet ned paa Christianshavn,
018-15         der faldt Hagl og Tøsnee; efter Midnat blev [d]et et [15]
018-16         stormende Uveir med Snee og Torden. — Jeg gik i Formiddags
018-17         Klokken ½11 ud for at tegne mig til Afreise hos Kongen.
018-18         Bardenfleth havde Jour, han vilde dog sige jeg var der,
018-19         Biskop Martensen var inde; Kongen vilde see mig; men der
018-20         gik over halvanden Time før Martensen gik; jeg var imidlertid [20]
018-21         oppe hos Dronningen, der talte længe med mig og sagde
018-22         at det vilde have gjort hende ondt om hun ikke havde seet
018-23         mig før Afreisen; hun talte om sine Børn, Kong Georg og
018-24         Prindsessen af Vales, rakte mig to Gange Haanden; Prindsesse
018-25         Dagmar kom nu ogsaa til og rakte mig Haanden. Jeg [25]
018-26         gik over til Enkedronningen, hun med Damer vare tagne til
018-27         Lyngby hvor Pastor Rørdams Kone skulde begraves. Gik"
VII,19,1866-01-30,Januar,1866,Tirsdag 30.,"019-01         saa ind og skrev mig hos Kronprindsen, da jeg kom tilbage
019-02         traf jeg i Forgemakket hos Kongen, Hofmarskal Oxholm;
019-03         Kaufmann og Trap, dernæst Grev Frijs som jeg da fik sagt
019-04         lev vel. Kongen var meget hjertelig, trykkede min Haand og
019-05         ønskede mig en lykkelig Reise. Middag hos Groserer Melchiors [5]
019-06         hvor 2 Brødre og Søstrene var. Vi fik den omtalte
019-07         Østerssuppe. Gik saa i Theatret til Glucks Iphigenia i Aulis.
019-08         Hjemme fandt jeg Brev at Kronprindsen ønskede at see mig
019-09         imorgen Klokken 12½ der er altsaa ikke Tanke om at reise
019-10         bort Klokken tolv. [10]"
VII,19,1866-01-31,Januar,1866,Onsdag 31.,"019-11     Onsdag 31 Januar. Reisens Begyndelse. Klokken 12 var
019-12         jeg hos Kronprindsen; vi sad længe og talte om mange Ting;
019-13         han har læst mit Livs Eventyr. Jeg fik nu mine Sager til
019-14         Collins. Hjemme besøgte mig Groserer Melchior, hans
019-15         Kone vilde at jeg skulde have Pelz-Støvler at reise med; han [15]
019-16         kom igjen med et heelt Udvalg, jeg fik et Par udmærkede,
019-17         heelt op over Knæerne. Han sagde mig da hjerteligt og fortroligt
019-18         at behøvede jeg Penge, var han altid til min Tjeneste,
019-19         jeg svarede at jeg haabede nei, sagde ham min lille Formues
019-20         Capital, og han tilføiede da at blev det engang Tilfældet at [20]
019-21         jeg ikke vilde røre den, om jeg da kun vilde henvende mig
019-22         til ham, han ønskede saa gjerne at være mig til Tjeneste.
019-23         Jeg fortalte Eduard det smukke Træk. Gik paa Telegraph
019-24         Contoiret og tellegrapherede til Korsøer om et opvarmet
019-25         Værelse. Spiiste hos Eduard Collins. Klokken lidt over 6 [25]
019-26         kjørte jeg til Banegaarden der traf jeg Frøken Deckner som"
VII,20,1866-01-31,Januar,1866,Onsdag 31.,"020-01         nu ogsaa reiste. Lose kom at sige mig Lev vel; jeg gav ham
020-02         mine Hyazinter til Jette Collin. Kom i Coupée med en Svensker
020-03         fra Gøtheborg der vilde til London og Paris. Veiret var
020-04         godt, jeg fortrød at jeg havde bestilt Værelser i Korsøer; her
020-05         paa Banegaarden stod Hotel-Eieren Petersen og tog mod [5]
020-06         mig, han sagde at det tog til at blæse og jeg gik derfor op
020-07         paa min Stue at overnatte. Men Veiret blev stille hele Natten,
020-08         det havde været kortere var jeg gaaet med Dampskibet."
VII,20,1866-02-XX,Februar,1866,,020-09     Februar
VII,20,1866-02-01,Februar,1866,Torsdag den 1ste.,"020-10     Torsdag den 1ste. Veiret har været ret godt inat; nu kunde [10]
020-11         jeg have været i Lübeck. Gik med Njort over Beltet; Søen
020-12         var temmelig rolig; Krüger ombord, jeg saae ham første
020-13         Gang i forgaars, da han selv præsenterede sig for mig. Fru
020-14         Clasens Broder Officeren var ombord og da vi kom til Nyborg
020-15         og der ikke i Vognen var Plads til mig bar han en Deel [15]
020-16         af mine Smaasager til Banegaarden. Betjenten gav mig en
020-17         Vogn alene og sagde at han skulde sørge for at jeg blev der
020-18     alene. Ved Odense gaaer Banen lige forbi Slottet; her traf
020-19         jeg en Broder til Billedhuggeren........; jeg var kjendt
020-20         af flere lagde jeg mærke til. Toget gik imod Strib og jeg kom [20]
020-21         nu med Omnibus til Middelfarth hvor Dampskibet »Lille
020-22         Belt« i halvanden Time førte til Kolding. Paa Skibsbroen
020-23         hilste een af Borgerne paa mig, han kjendte mig. I stille Rusk
020-24         og Regn, smukt var her aligevel naaede vi Klokken 5 Kolding
020-25         hvor jeg tog ind i Hotellet hos Svendsen. Alt var optaget; da [25]"
VII,21,1866-02-01,Februar,1866,Torsdag den 1ste.,"021-01         Amtmænd & var her for at ordne med Krigs Skade-Erstatning.
021-02         Et lille Værelse der alt var beboet lovede Verten mig
021-03         at faa den Beboende til at ligge i Spisestuen og saa fik jeg
021-04         det, fik Vinduerne op, røget & — nu fik jeg Besøg af Hr
021-05         Schalburg der boer 5#4 Vei herfra, han vilde gjerne see mig [5]
021-06         hos sig, men indsaae at det blev mig forlangt naar jeg havde
021-07         reist idag og vilde afsted imorgen men lovede at faae Verten
021-08         til paa det omhyggeligste at tage sig af mig og det gjorde
021-09         han. Ud paa Aftenen mældte man en ung Skolelærer........
021-10         en Angelbo; han skrev danske Digte, flere stode i Koldingtidende, [10]
021-11         meget dansksindede han forærede mig sin Photographie;
021-12         jeg var meget træt og kunde ikke tale meget med
021-13         ham; bad ham glæde mig med Besøg om han kom til Kjøbenhavn.
021-14         Gik tidlig iseng; før 9."
VII,21,1866-02-02,Februar,1866,Fredag den 2den.,"021-15     Fredag den 2den. Sov fast til henimod Morgen, da var [15]
021-16         min Søvn forbi, Sengen var ikke behagelig, jeg følte Kløen
021-17         paa alle Lemmer. Hvert Øieblik blev ringet paa Porten.
021-18         Klokken 7 fik jeg i Kakkelovnen og Klokken otte var jeg
021-19         oppe; en Time efter var jeg paa Posthuset hvor Postmesteren
021-20         viiste mig al muelig Venlighed; jeg sad hos ham i hans [20]
021-21         varme Stue, han gav mig Plads i en Bivogn hvori vi kun
021-22         vare tre; en Hr Procurator Møller med Frue fra Middelfart
021-23         der vilde besøge deres Datter der boede i det Slesvigske og
021-24         laae efter en for tidlig Barselseng. Det var jevne gode Folk.
021-25         Konen spurgte mig om jeg ikke var Digteren Andersen og [25]
021-26         da jeg bejaede det blev hun særdeles glad, thi, sagde hun
021-27         det havde været eet af hendes høieste Ønsker at faae mig at"
VII,22,1866-02-02,Februar,1866,Fredag den 2den.,"022-01         see. Jeg forærede hende før vi skiltes mit Portrætkort og hun
022-02         sagde denne Reise vilde blive hende uforglemmelig. Ved den
022-03         danske Grændse stode danske Soldater, som paa Vagt, paa
022-04         Slesvigs, saae jeg ingen og Visitationen var meget ringe, jeg
022-05         aabnede min Kuffert for strax at lukke den igjen. I Haderslebgjæstgivergaard [5]
022-06         var Carl der før var hos Fru Rasch Eier,
022-07         vi talte sammen; en ung dansktalende fra Flensborg kom jeg
022-08         i Vogn [med] der var to til, den ene talte ogsaa dansk
022-09         til mig, den anden kunde det, men først mod Slutningen da
022-10         jeg ideligt talte Tydsk til ham. Veien var slet, Postillonen [10]
022-11         blæste smukt, men kjørte slet; jeg ventede at vi ikke kom
022-12         med Toget, men vi naaede netop i det sidste Minut, men
022-13         maatte haste saaledes at da vi foer afsted fik jeg Skrupler om
022-14         jeg havde seet nøie nok til at det var min Kuffert jeg havde
022-15         taget med; ved Flensborg Station beroligedes jeg ved at see [15]
022-16         den da vi vexlede Vogne. Det havde været min Bestemmelse
022-17         at gaae paa første Plads, der rigtignok er lidt over 10 Rdlr,
022-18         men jeg kunde da sidde ene og ikke insulteres; jeg fandt mig
022-19         imidlertid saa vel i Slesvig at jeg tog anden Klasse og kom
022-20         sammen med en preusisk Officeer og hans unge Frue; de [20]
022-21         vilde til Berlin og vare ganske behagelige. Ved Tønder Station
022-22         tiltaltes jeg paa dansk af en Mand som spurgte om jeg
022-23         var Professor Andersen; da jeg bad ham hilse mine Venner
022-24         i Tønder, svarede han, »der have vi ikke mange!« Det blev
022-25         en styrtende Regn; jeg havde ikke spiist hele Dagen var et [25]
022-26         Øieblik lidt mat, tog nogle bittre Draaber og fik Knib i Maven,
022-27         der gik over. Conducteuren havde sagt vi skulde blive
022-28         alene i Vognen, men ved Elmshorn kom en ung flot Herre"
