entity_id,label,matched_form,nationality_key,nationality_label,category,position_index,position_type,match_type,referent_hint,description
Reg0048010,"Clausen, Hans A. (død 1891, 85 år gl.)",græsk,græsk,Græsk,national,1,embedded,single,unclear,"Agent, græsk Generalkonsul, senere Grosserer og Etatsraad."
Reg0048070,"Clavaud, Armand (1828–efter 1889)",Fransk,fransk,Fransk,national,0,leading,single,subject,"Fransk Botaniker, Bordeaux, Professor 1874."
Reg0048160,Glevermann,Fransk,fransk,Fransk,national,0,leading,single,subject,"Fransk Tryllekunstner, Paris 13.2.1870."
Reg0048170,"Clifford, Charles (død 1863)",engelsk,engelsk,Engelsk,national,1,embedded,single,unclear,"Berømt engelsk Fotograf, Alhambra Oktober 1862."
Reg0048190,"Codes, Publius Horatius (ca. 500 f. Chr.)",romersk,romersk,Romersk,historical_polity,0,leading,single,subject,romersk Helt.
Reg0048210,"Coétlogon, Charles de, Vicomte (1814–1886)",Fransk,fransk,Fransk,national,0,leading,single,subject,"Fransk Journalist, deltog i Journalistbesøget i København 1867."
Reg0048250,Cohn,Dansk,dansk,Dansk,national,0,leading,single,subject,"Dansk Handelsmand, Stockholm 18.9.1865."
Reg0048260,"Colbiørnsdatter, Anna (ca. 1665–1736)",Norsk,norsk,Norsk,national,0,leading,single,subject,"Norsk Præstekone, g. 1682 m. Jonas Ramus."
Reg0048330,"Colchrane, Charles (død 1855, 48 år gl.)",Engelsk,engelsk,Engelsk,national,0,leading,single,subject,"Engelsk Forfatter, Parlamentskandidat i Westminster ved Valget 1847."
Reg0048350,Coldevin,genovesisk,genovesisk,Genovesisk,historical_polity,0,leading,single,subject,"genovesisk Marquis, Napoli 7.6.1846."
Reg0048450,"Collett, Camilla, f. Wergeland (1813–1895)",Norsk,norsk,Norsk,national,0,leading,single,subject,Norsk Forfatterinde.
Reg0048500,"Collett, Oscar (1845–1911)",svensk-norske (part: svensk),svensk,Svensk,national,3,embedded,hyphen_compound,possible_institution,"Attaché 1872 ved det svensk-norske Gesandtskab i København, senere norsk Kammerherre og Arkivar (Kansliråd) i Udenrigsdepartementet i Stockholm."
Reg0048500,"Collett, Oscar (1845–1911)",svensk-norske (part: norske),norsk,Norsk,national,3,embedded,hyphen_compound,possible_institution,"Attaché 1872 ved det svensk-norske Gesandtskab i København, senere norsk Kammerherre og Arkivar (Kansliråd) i Udenrigsdepartementet i Stockholm."
Reg0048500,"Collett, Oscar (1845–1911)",norsk,norsk,Norsk,national,8,embedded,single,unclear,"Attaché 1872 ved det svensk-norske Gesandtskab i København, senere norsk Kammerherre og Arkivar (Kansliråd) i Udenrigsdepartementet i Stockholm."
Reg0048510,"Collett, Peter (1820–1860)",svensk-norsk (part: svensk),svensk,Svensk,national,0,leading,hyphen_compound,subject,"svensk-norsk Legationssekretær i London 1857, 1859 Gesandt i Konstantinopel, Kammerherre, Ejer af Oremandsgaard."
Reg0048510,"Collett, Peter (1820–1860)",svensk-norsk (part: norsk),norsk,Norsk,national,0,leading,hyphen_compound,subject,"svensk-norsk Legationssekretær i London 1857, 1859 Gesandt i Konstantinopel, Kammerherre, Ejer af Oremandsgaard."
Reg0048820,"Collins, Charles Allston (1828–1873)",engelsk,engelsk,Engelsk,national,4,embedded,single,unclear,"Søn af Harriet C., engelsk Maler og Forfatter."
Reg0048840,"Collins, Wilkie (1824–1889)",engelsk,engelsk,Engelsk,national,4,embedded,single,possible_relation,"Søn af Harriet G., engelsk Forfatter."
Reg0048850,"Golloredo-Mansfeld, Hieronymus, Greve (1775–1822)",Østrigsk,østrigsk,Østrigsk,national,0,leading,single,subject,Østrigsk Felttøjmester.
Reg0048860,"Colon, Marguerite, kaldet Jenny (1808–1842)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Skuespillerinde.
Reg0048900,"Conca, Sebastiano (1680–1764)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Maler.
Reg0048970,"Consoni, Nicola (1814–1884)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Maler.
Reg0049010,"Contarini, Giovanni (1549–1603)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Maler.
Reg0049040,"Coomans, Jean-Baptiste (1813–1896)",Belgisk,belgisk,Belgisk,national,0,leading,single,subject,"Belgisk Publicist og Politiker, Udgiver af »La Paix«."
Reg0049050,"Cooper, J. F. (1789–1851)",Amerikansk,amerikansk,Amerikansk,national,0,leading,single,subject,Amerikansk Romanforfatter.
Reg0049060,"Coopmans, Edzard Wilhelm (1782–1853)",Dansk,dansk,Dansk,national,0,leading,single,subject,"Dansk Gesandt i Dresden, 1837 Chargé d’affaires i Brüssel, 1848 Ministerresident i Brüssel og Haag; Kammerherre."
Reg0049100,"Coppel, Clara (1851–1927)",russiske,russisk,Russisk,national,10,embedded,single,possible_institution,"Datter af S. C., senere g.m. Løjtnant i den russiske Garde-Marine Adrien v. Lavroff."
Reg0049160,"Corneille, Pierre (1606–1684)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Digter.
Reg0049170,Cornelius (?),slesvigholstensk,slesvigholstensk,Slesvig-holstensk,border_region,0,leading,single,subject,"slesvigholstensk Advokat, Heidelberg 28.8.1855."
Reg0049210,"Cornelius, Peter von (1783–1867)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Maler.
Reg0049220,"Cornut, Romani (1815–?)",Fransk,fransk,Fransk,national,0,leading,single,subject,"Fransk Sproglærer, Journalist og Advokat."
Reg0049230,"Correggio, Antonio Allegri (1494–1534)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Maler.
Reg0049270,"Costenoble, Karl Ludwig (1769–1837)",Østrigsk,østrigsk,Østrigsk,national,0,leading,single,subject,Østrigsk Skuespiller og Skuespilforfatter.
Reg0049410,"Coyet, Gustaf Julius, Friherre (1775–1862)",svensk,svensk,Svensk,national,1,embedded,single,unclear,"Kammerherre, svensk Hofmarskal, Besidder af Torup."
Reg0049440,"Cramer, Michael John (1835–1898)",amerikansk,amerikansk,Amerikansk,national,3,embedded,single,unclear,"dr. phil. & theol., amerikansk Gesandt i København 1870–1881, derefter i Bern, senere Prof. theol."
Reg0049460,"Cramm, Wilhelm von (1815–1876)",holstensk,holstensk,Holstensk,border_region,1,embedded,single,unclear,"hertugelig holstensk Major, senere kgl. preussisk Postdirektør."
Reg0049460,"Cramm, Wilhelm von (1815–1876)",preussisk,preussisk,Preussisk,german_state,5,embedded,single,unclear,"hertugelig holstensk Major, senere kgl. preussisk Postdirektør."
Reg0049480,"Cranach, Lucas d.Æ. (1472–1553)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Maler.
Reg0049490,"Cranch, Christopher Pearse (1813–1892)",Amerikansk,amerikansk,Amerikansk,national,0,leading,single,subject,Amerikansk Maler og Digter.
Reg0049500,"Creneville, Franz Folliot von. Greve (1815–1888)",Østrigsk,østrigsk,Østrigsk,national,0,leading,single,subject,"Østrigsk Major, Kammerherre hos Kejseren af Østrig, senere Feltmarskal-Løjtnant."
Reg0049510,"Crillon, Louis de Balbes de Berton (1541–1615)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Hærfører.
Reg0049530,Crockett,Amerikansk,amerikansk,Amerikansk,national,0,leading,single,subject,"Amerikansk Familie fra Boston, Genève 15.9.1860."
Reg0049540,"Cromwell, Oliver (1599–1658)",engelske,engelsk,Engelsk,national,3,embedded,single,possible_institution,Lord-Protektor for den engelske Republik.
Reg0049580,"Crowe, Arthur de Capel Brook Woodfall (1829–1895)",Engelsk,engelsk,Engelsk,national,0,leading,single,subject,"Engelsk Vicekonsul i København 1867, senere Generalkonsul på Cuba."
Reg0049590,"Crowe, Catherine, f. Stevens (1800–1876)",skotsk,skotsk,Skotsk,national,0,leading,single,subject,skotsk Forfatterinde.
Reg0049610,"Crowquill, Alfred (Pseudonym for Alfred Henry Forrester) (1804–1872)",Engelsk,engelsk,Engelsk,national,0,leading,single,subject,"Engelsk Digter, Tegner og Illustrator."
Reg0049630,"Crusell, Bernhard Henrik (1775–1838)",Svensk,svensk,Svensk,national,0,leading,single,subject,Svensk Komponist.
Reg0049660,"Crusenstolpe, Johan Fredrik (1801–1882)",svensk-norsk (part: svensk),svensk,Svensk,national,0,leading,hyphen_compound,subject,"svensk-norsk Chargé d’affaires i Lissabon 1860, Ministerresident 1866."
Reg0049660,"Crusenstolpe, Johan Fredrik (1801–1882)",svensk-norsk (part: norsk),norsk,Norsk,national,0,leading,hyphen_compound,subject,"svensk-norsk Chargé d’affaires i Lissabon 1860, Ministerresident 1866."
Reg0049690,"Curtius, Ernst (1814–1896)",Tysk,tysk,Tysk,national,0,leading,single,subject,"Tysk Arkæolog, 1844–1849 ekstraordinær Professor i Berlin og Opdrager for Prins Friedrich, 1856 Professor i Göttingen, 1868 paany i Berlin og Direktør for Antiksamlingen."
Reg0049700,"Curtius, Julius (1802–1849)",Tysk,tysk,Tysk,national,0,leading,single,subject,"Tysk Digter, 1825–1848 Redaktør af Spenersche Zeitung."
Reg0049710,"Curtius, Marcus",romersk,romersk,Romersk,historical_polity,0,leading,single,subject,romersk Sagnhelt.
Reg0049720,"Curtoys y Anduaga, Don José (død 1891)",Spansk,spansk,Spansk,national,0,leading,single,subject,Spansk Gesandt i København 1871–1872.
Reg0049730,"Cæsar, Gaius Julius (100–44 f. Chr.)",romersk,romersk,Romersk,historical_polity,0,leading,single,subject,"romersk Statsmand, Feltherre og Forfatter."
Reg0049750,"Caesar, W. H. (1795–1872)",Dansk,dansk,Dansk,national,0,leading,single,subject,Dansk Konsul i Bremen.
Reg0049770,"Daa, Ludvig Kristensen (1809–1877)",norsk,norsk,Norsk,national,9,embedded,single,unclear,"Docent i Historie, Christiania, Bestyrer af Universitetets etnografiske Museum, norsk Politiker."
Reg0049800,"Dael, Jan van (1764–1840)",Belgisk-fransk (part: belgisk),belgisk,Belgisk,national,0,leading,hyphen_compound,subject,Belgisk-fransk Blomster- og Frugtmaler.
Reg0049800,"Dael, Jan van (1764–1840)",Belgisk-fransk (part: fransk),fransk,Fransk,national,0,leading,hyphen_compound,subject,Belgisk-fransk Blomster- og Frugtmaler.
Reg0049860,"Dahl, Emma, f. Freyse-Sessi (1819–1896)",Norsk,norsk,Norsk,national,0,leading,single,subject,"Norsk Sangerinde, g. 1842 m. Johan D."
Reg0049920,"Dahl, Johan Christian (1788–1857)",Norsk,norsk,Norsk,national,0,leading,single,subject,Norsk Landskabsmaler.
Reg0049940,"Dahl, Siegwald (1827–1902)",norsk,norsk,Norsk,national,5,embedded,single,unclear,"Søn af J. C. D., norsk Maler."
Reg0049990,"Dahlgren, C. F. (1791–1844)",Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Digter, Præst ved Storkyrkan i Stockholm."
Reg0050000,"Dahlmann, F. C. (1785–1860)",Tysk,tysk,Tysk,national,0,leading,single,subject,"Tysk Historiker, fra 1842 Professor i Bonn."
Reg0050020,"Dahlstrøm, Frederik (Fritz) (1815–1894)",Danske,dansk,Dansk,national,8,embedded,single,unclear,"Student 1831, cand. jur. 1835, 1840 Auditør i Armeen, 1842 Kancellist i Danske Kancelli, 1848 Departementschef i Justitsministeriet, 1856–1880 Stiftamtmand over Aalborg Stift, 1850 Etatsraad, 1865 Kammerherre."
Reg0050080,"Dahn, Constanze, f. Le Laye (1814–1894)",Tysk,tysk,Tysk,national,0,leading,single,subject,"Tysk Skuespillerinde, g.m. Friedrich D."
Reg0050110,Dal,holstensk,holstensk,Holstensk,border_region,0,leading,single,subject,holstensk Passager på Dampskibet »Stör« 5.11.1840.
Reg0050170,"Dalgas, Christian August (1789–1863)",Dansk,dansk,Dansk,national,0,leading,single,subject,Dansk Konsul i Livorno.
Reg0050200,"Dalgas, Federigo (død 1898)",dansk,dansk,Dansk,national,6,embedded,single,unclear,"Søn af Chr. A. D., senere dansk Konsul i Livorno."
Reg0050230,"Dalman, Vilhelm Frederik (1801–1881)",Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Politiker og Publicist, 1833–1847 Redaktør af Dagligt Allehanda."
Reg0050240,"Dalström, G. J. af – (1785–1867)",Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Generalmajor, som Brigadechef med de svenske Tropper på Fyn Juni-September 1848, senere Landshøvding i Gotlands Len og Kommandant på Øen."
Reg0050240,"Dalström, G. J. af – (1785–1867)",svenske,svensk,Svensk,national,6,embedded,single,possible_relation,"Svensk Generalmajor, som Brigadechef med de svenske Tropper på Fyn Juni-September 1848, senere Landshøvding i Gotlands Len og Kommandant på Øen."
Reg0050270,"Damböck, Marie (1827–1892)",Tysk,tysk,Tysk,national,0,leading,single,subject,"Tysk Skuespillerinde, g.m. Skuespiller Joseph Julius Strassmann."
Reg0050280,Damekvartet,svensk,svensk,Svensk,national,0,leading,single,subject,"svensk, Casino 1871 og 1872 (Fru Petterson, Frøknerne Wideberg, Åberg og Söderlund)."
Reg0050350,"Daniel, Samuel (1562–1619)",Engelsk,engelsk,Engelsk,national,0,leading,single,subject,Engelsk Digter.
Reg0050910,"Dannecker, Johann Heinrich von (1758–1841)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Billedhugger.
Reg0051210,Dante Alighieri (1265–1321),Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Digter.
Reg0051220,"Daoust, Charles Louis",Fransk,fransk,Fransk,national,0,leading,single,subject,"Fransk Officer, Nizza 1869."
Reg0051270,"Dardel, Fritz von (1817–1901)",Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Løjtnant, senere Oberstløjtnant og Kabinetskammerherre, Karikaturtegner og Illustrator."
Reg0051290,"Dargaud, Jean-Marie (1800–1866)",Fransk,fransk,Fransk,national,0,leading,single,subject,"Fransk Forfatter (»Voyage en Danemark«, 1861)."
Reg0051300,Darius III (død 330 f. Chr.),persisk,persisk,Persisk,national,0,leading,single,subject,persisk Konge 336–30.
Reg0051340,"Dasent, Sir George Webbe (1817–1896)",Engelsk,engelsk,Engelsk,national,0,leading,single,subject,"Engelsk Forfatter og Oversætter, nordisk Filolog, var 1847 »assistant editor« ved »The Times« og Bekendt af Grimur Thomsen."
Reg0051340,"Dasent, Sir George Webbe (1817–1896)",nordisk,nordisk,Nordisk,supranational,4,embedded,single,unclear,"Engelsk Forfatter og Oversætter, nordisk Filolog, var 1847 »assistant editor« ved »The Times« og Bekendt af Grimur Thomsen."
Reg0051350,"d'Aubert, Eduard (1813–1873)",Svensk,svensk,Svensk,national,0,leading,single,subject,Svensk Violinist.
Reg0051390,"Daumas, Eugène (1803–1871)",Fransk,fransk,Fransk,national,0,leading,single,subject,"Fransk General, Gouvernementskommandant i Bordeaux."
Reg0051420,"Dauzats, Adrien (1804–1868)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Maler.
Reg0051430,"d’Avezac, A. G. V. (1780–1851)",Amerikansk,amerikansk,Amerikansk,national,0,leading,single,subject,Amerikansk Gesandt i Haag.
Reg0051450,David,Armenisk,armenisk,Armenisk,national,0,leading,single,subject,"Armenisk Pater (1841), Passager på Dampskibet Argo."
Reg0051530,"David, Félicien (1810–1876)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Komponist.
Reg0051540,"David, Ferdinand (1810–1873)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Violinist og Komponist.
Reg0051570,"David, Louis (1748–1825)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Maler.
Reg0051620,"David d’Angers, P. J. (1788–1856)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Billedhugger.
Reg0051650,"Davidson, Henrik (1823–1895)",dansk,dansk,Dansk,national,3,embedded,single,unclear,"Bankdirektør i Stockholm, dansk Vice-Konsul 1859, Generalkonsul 1869."
Reg0051660,"Dawison, Bogumil (1818–1872)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Skuespiller.
Reg0051730,"Decken, Dorothea (Dolly) von der, f. von Hedemann (1803–1884)",hannoveransk,hannoveransk,Hannoveransk,german_state,2,embedded,single,possible_relation,"Enke efter hannoveransk Oberst William v. d. D., fhv. Overhofmesterinde hos Dronning Marie af Hannover."
Reg0051760,"Decken, Wilhelmine von der, f. Brauns (1783–1858)",engelsk-tyske (part: engelsk),engelsk,Engelsk,national,5,embedded,hyphen_compound,possible_institution,Enke efter Oberst i den engelsk-tyske Legion Glaus Benedikt v.d.D.
Reg0051760,"Decken, Wilhelmine von der, f. Brauns (1783–1858)",engelsk-tyske (part: tyske),tysk,Tysk,national,5,embedded,hyphen_compound,possible_institution,Enke efter Oberst i den engelsk-tyske Legion Glaus Benedikt v.d.D.
Reg0051780,"Deckner, Carlotta",ungarsk,ungarsk,Ungarsk,national,0,leading,single,subject,"ungarsk Violinistinde, København November 1865."
Reg0051800,"Decreuze, Henriette Louise, kaldet Dupoil (1808–?)",schweizisk,schweizisk,Schweizisk,national,0,leading,single,subject,"schweizisk Guvernante for Sara Brandt i Amsterdam, vendte efter 1879 tilbage til Schweiz."
Reg0051860,"Degener, Robert",tysk,tysk,Tysk,national,2,embedded,single,unclear,"dr. jur., tysk Advokat, Blankenburg, Diligencepassager 9.11.1840."
Reg0051870,"Deger, Ernst (1809–1885)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Historiemaler.
Reg0051950,"Deinhardstein, Johann Ludwig (1794–1859)",Østrigsk,østrigsk,Østrigsk,national,0,leading,single,subject,"Østrigsk Forfatter, Vicedirektor for Hofteatret i Wien 1832–1841, Regierungsrat."
Reg0051960,"Déjazet, Pauline (1797–1875)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Skuespillerinde.
Reg0051990,"De la Gardie, Magnus Gabriel, Greve (1839–1905)",svensk-norsk (part: svensk),svensk,Svensk,national,0,leading,hyphen_compound,subject,"svensk-norsk Attaché ved Gesandtskabet i Kbh. 1863–1865, 1865 2. sekretarie i kabinettet för utrikes brewäxlingen, Diplomat, senere Landshøvding i Kristianstads Len."
Reg0051990,"De la Gardie, Magnus Gabriel, Greve (1839–1905)",svensk-norsk (part: norsk),norsk,Norsk,national,0,leading,hyphen_compound,subject,"svensk-norsk Attaché ved Gesandtskabet i Kbh. 1863–1865, 1865 2. sekretarie i kabinettet för utrikes brewäxlingen, Diplomat, senere Landshøvding i Kristianstads Len."
Reg0052020,"Delavigne, Casimir (1793–1843)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Skuespildigter.
Reg0052090,"Delius, Ed.",Tysk,tysk,Tysk,national,0,leading,single,subject,"Tysk Købmand, Málaga 1862."
Reg0052110,"Delong, Albert Herman Peter Gabriel (1797–1865)",dansk,dansk,Dansk,national,0,leading,single,subject,"1836 dansk Konsul i Paris, 1838 Generalkonsul, tit. Baron 1849."
Reg0052140,Demetri,græsk,græsk,Græsk,national,0,leading,single,subject,"græsk Dreng, 10.4.1841."
Reg0052150,Demosthenes (383–22 f.Chr.),Atheniensisk,atheniensisk,Atheniensisk,historical_polity,0,leading,single,subject,Atheniensisk Taler og Statsmand.
Reg0052160,"Demouceaux, Louis",Fransk,fransk,Fransk,national,0,leading,single,subject,"Fransk Advokat, Versailles, Oversætter af H.C. Andersens Eventyr."
Reg0052170,"Denner, Balthasar (1685–1749)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Portrætmaler.
Reg0052180,"Dentu, E. (1830–1884)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Forlagsboghandler.
